,Calm_Direct_FinalMax,Calm_Avert_FinalMax,Angry_Direct_FinalMax,Angry_Avert_FinalMax,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_aBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixa_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctFirstFixc_dBG,meanRT-a_a,meanRT-c_a,meanRT-a_d,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR
pctFirstFixa_aBG,0.40703857256222253,0.5418753531243542,0.5673275845797484,0.46409582262575233,4.532266197019431e-09,0.001190324404088377,0.47562192998689296,2.8485239581877106e-14,0.00036673542446232383,0.2511015025338759,2.8080054638161285e-07,0.003998908190678524,0.7337524395171716,4.496436058887329e-06,0.0008795568965267389,0.5808945571970061,2.024627071327802e-10,0.00016452896370361706,0.6342673826490987,7.234274219068777e-13,5.949329635505823e-05,0.23688945385237759,1.1006915971607466e-08,0.0004991900574394295,0.7699738414308572,1.86234451810289e-08,0.00048824933010808297,0.8079226198216042,0.00035919421637877456,0.35532845941435526,0.0,0.00753323505423135,0.5270889413465032,8.373210339079906e-11,0.0016258459027534613,0.748128854206145,1.2320661542087842e-12,0.033005736468329314,0.8250717150789161,2.7946441453734286e-09,0.618922789132152,0.740614079630509,0.8503805111490658,0.8614794341616263,0.022169815252800238,0.22165375664871367,0.75255145097288,0.8378828649985268,0.7934631578468216,0.6352201460148664,0.6342673826490987,0.7165667465827043,1.5586205754482604e-06,1.7001294215583176e-05,1.0249418485929566e-05,2.2539189421927903e-05,0.9219409985320769,0.8470784208283709
pctFirstFixc_aEY,0.9764109027450415,0.9426888466626064,0.9810466650642538,0.9785407874146296,0.01161304992433733,3.2852621428456894e-09,0.8309004311676362,0.013787003963551557,2.2700950980111005e-08,0.8264218251432366,0.032459059788064834,1.3215441830680055e-10,0.6623666731861368,0.032459059788064834,2.306281653292026e-15,0.448208558470706,0.0031837058469710126,1.7775035203688593e-06,0.5569694095857259,0.009584270652211341,2.1916358707173453e-05,0.6206821115624991,0.009289755553458517,3.6692357627223777e-07,0.4870411055227244,0.00542846660370346,4.84406736834002e-09,0.25397937330440157,1.5989226111606137e-09,0.7037843754029415,0.00753323505423135,0.0,0.662120477325957,0.0002893764685676436,6.146105700996286e-13,0.41995030271731104,0.0017242000423665375,9.299401060625382e-11,0.4123240334501728,0.009646949628385663,0.5277682680142528,0.20694387371260398,0.5565489950790161,0.39049631867350393,0.06196676177075407,0.1069705625483936,0.6198644893337848,0.88787341566989,0.626599236890108,0.8226775204994692,0.42724356896548066,0.17117414596007666,0.012537920962375012,0.026821455479896974,0.008442367808742288,0.001718420739672915,0.34049713761655054,0.40966151423388386
pctFirstFixc_aMO,0.33094331921292963,0.49509842391212333,0.5028042056583092,0.4907800598110638,0.35122589891740846,0.9124041093388309,2.5578310628280405e-10,0.49589646904753637,0.890892416216125,4.546534380311925e-10,0.18322900473965364,0.7165179682429735,2.538926142715392e-09,0.25097622144523196,0.7689195602292683,1.6005426638493206e-20,0.41995030271731104,0.88787341566989,1.6303065803915747e-11,0.36594403167303435,0.8093332554023706,7.452297238839386e-13,0.19287640380250498,0.29002378207618174,1.28572599296365e-10,0.20327084248098454,0.5157141246520459,2.9437520224144276e-18,0.6740702733504456,4.9492632624264744e-06,0.5270889413465032,0.662120477325957,0.0,0.20302263611468108,0.7168985703494103,9.83213828843328e-10,0.7220062358425269,0.3091886651109342,1.0417520836647523e-07,0.25397937330440157,0.1448221695824663,0.3213033268524779,0.15928167901186685,0.355649060800559,0.3913994804467734,0.9764109027450415,0.7873982023622977,0.9319426892922384,0.6180806292896558,0.8093332554023706,0.9764109027450415,0.9652979324183512,0.36594403167303435,0.5676193619195714,0.5025289831918743,0.6275796013238963,0.7873982023622977,0.994314406538394
pctFirstFixc_aBG,0.6007760341894287,0.823637403415866,0.679115402362583,0.6456434769487863,6.737386472681869e-12,6.370699036743306e-05,0.16819487418858023,1.1226574270464585e-11,4.587372730437746e-05,0.2395583983277899,5.3972017344371815e-12,0.0012622432475178505,0.5047902096922207,3.543722168006744e-13,0.0003347103259790673,0.24582298166138916,7.953386085652204e-12,6.663913099690818e-06,0.27552760497147,1.2163640798514254e-10,5.7305753241185055e-06,0.29340843072533984,1.532158336715988e-11,0.0004177921595634519,0.49589646904753637,1.368134425980126e-14,0.00013689544517005384,0.3826245951483434,0.00104974691137521,0.5088842188719418,8.373210339079906e-11,0.0002893764685676436,0.20302263611468108,0.0,0.0002709265750364714,0.25397937330440157,7.342038764715118e-13,0.01215777658011577,0.7873982023622977,7.961618455950405e-15,0.670634048453784,0.5691149578728177,0.7494335885409619,0.7998704831910544,0.044987106950441245,0.08540158659739303,0.9268768719820836,0.6134530416884866,0.5428549787215768,0.7831278832499493,0.7220062358425269,0.6985670032774414,3.494654182363631e-05,7.059973221237254e-05,9.200280692558281e-05,0.0001326195690308298,0.4218826807904182,0.5813184163758423
pctFirstFixa_dEY,0.9465850838478133,0.9675298249043094,0.978401814269304,0.8448827911038728,0.002105352030468108,8.987566199377141e-19,0.8945958701920896,0.0007090351583493476,1.936528289895951e-13,0.9956838072290531,0.002745285141763435,4.1181166367027567e-16,0.6811253812183734,0.01612649592367884,1.4915270837830357e-17,0.47562192998689296,0.00035505184585868133,3.9802988127270473e-14,0.44085740027005604,0.0003251510304324769,4.725701905627007e-10,0.663467299599044,0.0006993301151636527,7.32821013608066e-12,0.4069408356197104,0.001081230288534484,1.4392785174450366e-13,0.20752961456451183,1.3848572354179963e-13,0.44552218430398327,0.0016258459027534613,6.146105700996286e-13,0.7168985703494103,0.0002709265750364714,0.0,0.40600775092211905,0.00017768976375270165,2.3171099247118722e-11,0.21595602714482345,0.0003903312952710198,0.06313364701907068,0.013388850734865022,0.07827384736047246,0.035230129662437895,0.03945545718763692,0.012862889647337927,0.49589646904753637,0.9886990994549205,0.6843861987384156,0.8093332554023706,0.8945958701920896,0.5481533909205915,0.008570830331949225,0.018398083222392482,0.01964752379349088,0.005748702559538628,0.6020030052937592,0.7165667465827043
pctFirstFixa_dMO,0.6623666731861368,0.8681191780238218,0.7998704831910544,0.7816490229283815,0.4400238245022179,0.6715255935949664,7.124224268979524e-15,0.4555516622544379,0.5251620833662689,2.7946441453734286e-09,0.2149052569451214,0.19074240122975702,9.801907344212115e-13,0.25482026575334993,0.3742951154585881,6.994901563404401e-16,0.44518335618930155,0.4218826807904182,5.351889306052037e-16,0.32236628826945085,0.3229774853176626,4.841198008483233e-08,0.2078230833315653,0.03196223692235546,4.115332987148088e-14,0.17098884260342906,0.15511228268143137,9.679225597811297e-14,0.355649060800559,1.0803246421182967e-08,0.748128854206145,0.41995030271731104,9.83213828843328e-10,0.25397937330440157,0.40600775092211905,0.0,0.9269221634252193,0.06602255660473406,2.3171099247118722e-11,0.24582298166138916,0.9376027455716356,0.8507329740632215,0.9208764045754265,0.9746221752340888,0.5574129663142253,0.5911396881420518,0.662120477325957,0.26851919280568226,0.7001581965344515,0.5813184163758423,0.8331648148840347,0.5990277447313047,0.760462204094816,0.8015900564557772,0.7061114681548553,0.8614794341616263,0.8681191780238218,0.7900095526658008
pctFirstFixa_dBG,0.5755610504834924,0.72117410546874,0.7278284888899311,0.590796921288401,1.3940796661233694e-19,0.0013625510269788,0.7071737511077283,3.4287723886492653e-15,0.001218299860699501,0.5808945571970061,1.4259960609738269e-12,0.0016258459027534613,0.9810466650642538,1.0207247580321142e-10,0.0013976412533555325,0.8278752749536654,2.8454165128501196e-19,0.00012602031789487258,0.8286665343379852,5.898276517199977e-14,0.0001259842772149655,0.5937982829357679,6.429019366293929e-14,0.0002687109265500365,0.9269221634252193,7.60899577293816e-14,0.0003678582920636963,0.9764109027450415,0.000926079236258424,0.8681191780238218,1.2320661542087842e-12,0.0017242000423665375,0.7220062358425269,7.342038764715118e-13,0.00017768976375270165,0.9269221634252193,0.0,0.002431516204433376,0.7337524395171716,8.611898671977437e-16,0.7998704831910544,0.7581084572409316,0.9310104985291324,0.8096791842562929,0.023630389456459296,0.11524018456222038,0.75255145097288,0.7940887063337714,0.8232885575058085,0.890892416216125,0.8753177229325255,0.8096791842562929,2.9595117655380166e-05,3.956550299727028e-05,0.00011898097875544938,0.00010578043208083908,0.779393207127663,0.823637403415866
pctFirstFixc_dEY,0.9782972923102424,0.9785407874146296,0.9465850838478133,0.9315999587066486,0.010339206516523524,5.898994534136997e-08,0.11980755414737153,0.007478395857823645,5.215738395071509e-07,0.3091886651109342,0.007522248402683263,5.388484238127891e-14,0.17673745406154123,0.03492499786956933,2.2307243876826025e-09,0.13424086778292468,0.005354869495521723,1.496046742886168e-06,0.07492738763382571,0.010997618872083833,2.8836637741049246e-05,0.13353259537828288,0.007403652183987146,2.44143576511058e-09,0.11980755414737153,0.01316205212529486,4.191000582252558e-07,0.09437561782099149,9.865840911218864e-12,0.22137235384912662,0.033005736468329314,9.299401060625382e-11,0.3091886651109342,0.01215777658011577,2.3171099247118722e-11,0.06602255660473406,0.002431516204433376,0.0,0.21155515472077152,0.0011428789244943372,0.75255145097288,0.5412487606321607,0.8299231179492649,0.5596761273368259,0.02044096854057912,0.12140685413653889,0.8614794341616263,0.8232476637070856,0.4100578558695462,0.35122589891740846,0.4870411055227244,0.1671874612679223,0.030426780290808603,0.030708014557205537,0.04283037551587042,0.003838359718483852,0.2593441910777196,0.33094331921292963
pctFirstFixc_dMO,0.42274673225136067,0.5650645506173977,0.4938102962678673,0.49589646904753637,0.7337524395171716,0.352466427743774,4.673777806699191e-08,0.5565489950790161,0.34278751195862256,1.0526157611634142e-06,0.44646961812236263,0.1657339085811121,4.251836822404112e-15,0.46716111981659575,0.2866269451736474,3.1138563759015724e-13,0.8079226198216042,0.35048976659302494,5.205537135555237e-09,0.5941321491137678,0.29317650433810744,1.622115455247058e-06,0.5268759457893577,0.08043055440858511,2.504671694932518e-18,0.5428549787215768,0.20302263611468108,2.294722902744695e-11,0.33094331921292963,1.772768601848959e-11,0.8250717150789161,0.4123240334501728,1.0417520836647523e-07,0.7873982023622977,0.21595602714482345,2.3171099247118722e-11,0.7337524395171716,0.21155515472077152,0.0,0.5813184163758423,0.7368488327739412,0.6920086474129343,0.6731516393632442,0.7278284888899311,0.5762478164257331,0.75255145097288,0.890892416216125,0.4756796309043461,0.6224276047679889,0.6373471741780283,0.7421688570350794,0.9465850838478133,0.561196027524756,0.5047902096922207,0.5655555014510083,0.8079226198216042,0.6839110229868264,0.7526581439304237
pctFirstFixc_dBG,0.25042036573158627,0.40067760621725873,0.35122589891740846,0.2474358614847536,6.716657365137748e-19,0.000689213720415757,0.3408475260266462,1.2199231820623545e-16,0.0013976412533555325,0.35532845941435526,1.183214561482106e-22,0.0027809016008983147,0.49589646904753637,5.577354037187315e-16,0.002685485598747198,0.257448525158625,2.891943195050049e-16,1.4637679502468445e-05,0.3646132386557184,2.2217588473095333e-15,4.063084686609417e-05,0.5808945571970061,3.338609226243486e-18,0.0001624301341184827,0.3987528635306693,3.4230066640174e-17,0.00023968496541034402,0.3729853342122404,0.0008504093693910558,0.6456434769487863,2.7946441453734286e-09,0.009646949628385663,0.25397937330440157,7.961618455950405e-15,0.0003903312952710198,0.24582298166138916,8.611898671977437e-16,0.0011428789244943372,0.5813184163758423,0.0,0.9414385743569615,0.7913558040082713,0.9400479712585968,0.9832875031514813,0.024469167109271675,0.4100578558695462,0.8015900564557772,0.5673275845797484,0.44305068176613427,0.4699267100802827,0.6501052478472246,0.4227197508434884,6.0600008794491645e-06,5.18970941981327e-06,8.660056157194729e-06,3.0505271967464476e-06,0.2839323695171003,0.352466427743774
meanRT-a_a,0.3621758550038538,0.4617708586682702,0.355649060800559,0.3181639874673497,0.9126046588097438,0.0005523411964465174,0.04164712945644017,0.8503805111490658,0.0007238988923193113,0.14217751295019548,0.7913558040082713,0.024000926247290614,0.31105037606086455,0.6327912679118125,0.08819997069559284,0.2210824504294249,0.8537941262189803,0.010845939707601523,0.15843701015716283,0.8079226198216042,0.01161304992433733,0.3031623024494963,0.8717893049277696,0.22843787535411297,0.35532845941435526,0.949605371799013,0.09437561782099149,0.708432406226981,0.31563456267422035,0.36146975021195865,0.618922789132152,0.5277682680142528,0.1448221695824663,0.670634048453784,0.06313364701907068,0.9376027455716356,0.7998704831910544,0.75255145097288,0.7368488327739412,0.9414385743569615,0.0,6.195608800204264e-20,1.729982562707518e-33,1.2372547019116779e-27,0.011721933513134882,0.3250094012652763,0.2037040533629619,0.8014833915842827,0.9825388717365304,0.8401880470554826,0.8614794341616263,0.5545025102311614,0.7747117567315851,0.9326690816723454,0.9369821223069127,0.9532426831327643,0.5556967180410063,0.4069408356197104
meanRT-c_a,0.31105037606086455,0.44286413225019966,0.34663803285330486,0.29851811520159033,0.9269221634252193,0.00044363932924050667,0.13321542921145796,0.7857494052003202,0.001610437120999552,0.33322440630467637,0.8646562609980804,0.018283282107455282,0.49589646904753637,0.7017114159994005,0.013959729898202322,0.352466427743774,0.8652540171206793,0.001464883731240368,0.29958691714189756,0.8614794341616263,0.004390452987447915,0.49589646904753637,0.8015863485822635,0.04124187362843677,0.5764249754640163,0.9955334947796821,0.0035427777402632405,0.7939032752191532,0.2923265738482794,0.40191463842772973,0.740614079630509,0.20694387371260398,0.3213033268524779,0.5691149578728177,0.013388850734865022,0.8507329740632215,0.7581084572409316,0.5412487606321607,0.6920086474129343,0.7913558040082713,6.195608800204264e-20,0.0,3.953328705173803e-22,3.0748369022897726e-23,0.13575024666835933,0.2715689362098859,0.31880498627686604,0.75255145097288,0.771700093828466,0.7888018842825648,0.8331648148840347,0.9269221634252193,0.5612552436167216,0.596997137180751,0.662120477325957,0.679115402362583,0.8614794341616263,0.7606000061961673
