,Calm_Direct_FinalMax,Calm_Avert_FinalMax,Angry_Direct_FinalMax,Angry_Avert_FinalMax,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_aBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixa_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctFirstFixc_dBG,meanRT-a_a,meanRT-c_a,meanRT-a_d,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR,ARI_6_P,SCARED_P
Dwell_a_a_EY,-0.03867507839774426,-0.005684085483890076,-0.029043333304486718,-0.047248656314675425,-0.5518891064590823,0.8422001670178122,-0.05375634225363647,-0.6012542415964945,0.8716559921612053,-0.023071254727555068,-0.579091788139797,0.7401587217629583,-0.09255132298586864,-0.5302371686525723,0.7514285963681137,-0.14962966137691397,-0.6003799329963945,0.93527766741128,-0.16350441301854102,-0.5870445753504279,0.9999999999999999,-0.10499902952934186,-0.5890321866481878,0.8869062010170982,-0.15901847856895301,-0.5560949445385313,0.8994476081928934,-0.21002908401656067,0.6293439008872251,-0.1992193701853612,-0.5456411767223306,0.5363633423159502,-0.07908466539064751,-0.600524532701954,0.7114121946526681,-0.21526557378637284,-0.5475305590206484,0.5571193118822902,-0.21295785450353094,-0.5786100308287568,0.37168110073603305,0.39381875428583385,0.3486265015874482,0.3554282525422913,0.38517219065143016,0.35716137120346214,0.17031592210382446,-0.04261928992376807,-0.20876438493690744,-0.13864319487014237,-0.10244043629674991,-0.17401847637335463,-0.49914077955217306,-0.44611847591335974,-0.41546158680417566,-0.5034911651669292,-0.13050888026447288,-0.13818617721498822,-0.2930635203308591,-0.40033414379574195
Dwell_a_a_MO,-0.24902538499686355,-0.18957675156891451,-0.19304397829024955,-0.1982015275797136,-0.17488143821333302,0.005810159850561419,0.8231227001304923,-0.19107902724800327,0.004622993450870286,0.8923944588400324,-0.1838681036884457,-0.1206404826620714,0.7432693272908554,-0.20808581632299106,-0.08527473340127276,0.7965830329517455,-0.18063998136941126,-0.09235488533318334,0.8337916311579716,-0.20915791102999298,-0.10499902952934183,1.0,-0.19618867061558037,-0.23476943254045293,0.7473659790062144,-0.2254826083235738,-0.19360419114948776,0.7438567982544239,-0.12074807209665242,0.7542596565796682,-0.21866514501644999,-0.12882474905013,0.7821606149106091,-0.20117780354450637,-0.11563530735151908,0.6565821369240658,-0.1243744482286448,-0.2544191795700576,0.6022263413967912,-0.13045442651391234,0.1900412645213561,0.12235753792643692,0.17387531193202688,0.13069226508144902,0.25801101489916933,0.03375384413403534,0.10557810704499919,-0.07303418487676523,-0.02785969842858368,0.04440401283306847,0.05994118572087284,0.06369773008122137,-0.13912317559102752,-0.10204159834354748,-0.10470530389040973,-0.04901729375641775,0.05512404734806097,0.06179804638364432,0.09107265145858195,0.08687423539998644
Dwell_c_d_BG,0.08639721699857944,0.034848278673912866,0.044810915804941016,0.0724924660051482,0.8943408980896005,-0.5084353712232036,-0.23175161485050816,0.8972382420389524,-0.5279019789583168,-0.23406382971208706,0.9202778462180408,-0.4450500201678611,-0.18829080459589004,0.8483348894874256,-0.4825613983379359,-0.22525420274589616,0.9376548093737471,-0.5550217729192604,-0.19721304573046589,0.9207671681672163,-0.5890321866481878,-0.19618867061558037,1.0,-0.5087006143911175,-0.17377141064272172,0.948626090415735,-0.5163088798736694,-0.1854902037309126,-0.44549565622144355,-0.1878640216520108,0.6799418601342322,-0.4009506172080883,-0.23865584175891472,0.7555410284045846,-0.4877921745942043,-0.23409925317361735,0.8044861955463533,-0.38569042447410934,-0.13241563019529456,0.8656231124168389,-0.03730017736742413,-0.0699856771190942,-0.0056981404916318455,-0.002998568817144869,-0.3134365143847328,-0.19280414107812588,-0.026845365821160146,0.12153589006297828,0.08917914928976109,-0.06413737699698582,-0.0793246120076991,-0.010483062449850769,0.657957745410297,0.6020305684610507,0.5773807789379133,0.5984785217460004,0.0674281646064971,0.04094497334043423,0.2698259328616288,0.3149165638650361
Dwell_c_d_EY,-0.1037989563118986,-0.08313288238417936,-0.0961540011060914,-0.11371379697700147,-0.47829783152861693,0.7986710654482947,-0.23860470416460103,-0.507028197797635,0.7739661353540994,-0.1837371547843647,-0.5105397429093309,0.8363550014031768,-0.22093962333538503,-0.43849752551804194,0.8089068705343541,-0.29696791792393684,-0.5078720847842527,0.8966561448782796,-0.32754500934900554,-0.4774328956471607,0.8869062010170982,-0.23476943254045293,-0.5087006143911175,1.0,-0.29997302806719994,-0.46519161726279024,0.9298363362790579,-0.33089451074965204,0.6073832253153534,-0.2368701087295071,-0.47705057591576794,0.6278632277196148,-0.21016785897064427,-0.48419348666912176,0.764936023481091,-0.3446820597846299,-0.5089050930856103,0.7042270504846336,-0.2917750265123622,-0.5222674259147382,0.21455422156057488,0.3089475097641339,0.2096288022377448,0.268938359398448,0.344713522311763,0.3062043344853557,0.15511429056741946,0.004639842004013736,-0.22795646853597112,-0.19406152827632506,-0.1444549792352718,-0.2667471870922742,-0.4518092908026466,-0.4247762850566334,-0.3976769324339077,-0.5140192651265607,-0.18143364884770102,-0.1745648293064834,-0.1633734229828234,-0.25555571889119233
Dwell_c_d_MO,-0.2273582465741972,-0.17228560920021838,-0.20412768590702388,-0.21202217410947558,-0.0888678567648448,-0.07508511293574137,0.8596514257633371,-0.1130623310534847,-0.0759915567565862,0.8005451193085239,-0.1683065135853213,-0.17956221809731276,0.9481586019485674,-0.15145459024694033,-0.161303242094288,0.8591989162225652,-0.10589065697478106,-0.16298220271629055,0.8735917612525994,-0.14622322576136254,-0.15901847856895301,0.7473659790062144,-0.17377141064272175,-0.29997302806719994,0.9999999999999999,-0.16881370325854528,-0.23094598404871763,0.7921222092459939,-0.18519002869422843,0.7288924532437244,-0.07140081382690111,-0.15837305095192317,0.7327384752857729,-0.1392676559864713,-0.177636397650856,0.8066799223401921,0.012464292026209413,-0.2604590403708757,0.8672258142048735,-0.17459060866538365,0.1726465860807326,0.10481664484773769,0.148997141749103,0.13077805459963976,0.2666628666050054,-0.13623340207184023,0.05301451104172603,-0.20674598834989694,0.04213950865751691,0.02640347791399783,0.04800363217669495,0.13319128247035267,-0.06246426312377363,-0.06530361140915446,-0.06562922314393276,-0.018254526725717576,0.06370767625128973,0.09030897413216415,0.06388036784012846,0.18641684460264163
Dwell_c_a_BG,0.08689043336067064,0.030180899254409175,0.049218937247207876,0.0625509963270679,0.9159650845608494,-0.48038734701926067,-0.2439667724581326,0.8948017645189522,-0.49174091487919414,-0.24911001313569822,0.9085234468369465,-0.40590409834626945,-0.1783404875274214,0.9117404035286829,-0.4453744964781208,-0.23243059210690298,0.9419102785860717,-0.5281347980062068,-0.20927830794732719,0.8943288550957479,-0.5560949445385313,-0.2254826083235738,0.948626090415735,-0.46519161726279024,-0.16881370325854528,1.0,-0.4852228698367151,-0.1979548061077431,-0.427135808433637,-0.22471619545855948,0.6722975211679171,-0.4149397873602314,-0.23019370912925385,0.8159074513689117,-0.46807925152483415,-0.24306186269947658,0.8094033562924475,-0.3616871464530865,-0.12545256846007127,0.8576193182340138,0.016792704610295497,-0.006202789117930218,0.0540332808989598,0.06440089820481572,-0.2660952717522094,-0.22927802473551706,-0.04319950027116386,0.11463289948737541,0.03757395284130798,-0.07170472944971086,-0.11251065787605848,-0.027003477884381944,0.6115188940804227,0.5848591641123608,0.5455818053564695,0.5508599164330011,0.039997239977682106,0.029735941647408864,0.33013541275526703,0.24438648708217156
Dwell_c_a_EY,-0.10163842814354578,-0.08651917846120107,-0.08984326391001214,-0.12766703493397052,-0.4926839905851388,0.8331159217599443,-0.15185090162173887,-0.5199232139865697,0.8148742648451176,-0.09102906128356653,-0.5073687203108669,0.7901861551642564,-0.14736991959553522,-0.45830286741507664,0.8692601147613159,-0.2233928658810997,-0.5367639304058478,0.9090000313001799,-0.2663022288097273,-0.49668781319845945,0.8994476081928935,-0.19360419114948776,-0.5163088798736694,0.9298363362790579,-0.23094598404871763,-0.4852228698367151,1.0,-0.30351158606084455,0.6273463215693864,-0.20013701616835422,-0.4919038831808791,0.6799625633406954,-0.15780013677195473,-0.5310507916263149,0.7915183517263691,-0.27817201074620795,-0.5211466993312734,0.6419075206958418,-0.24665302182804918,-0.5377021470925584,0.2737010398019379,0.4004445088941963,0.2723541129919363,0.3022758642949232,0.3258353991646556,0.2631044063761578,0.13548311328119667,-0.04557170966974541,-0.2222182400710592,-0.25324386584102754,-0.21849999566986902,-0.28743894681075793,-0.49066038026075737,-0.4987580180104753,-0.4857003855975996,-0.559344039760596,-0.20964438775107602,-0.21999870263646584,-0.22507716425250873,-0.3250182012036057
Dwell_c_a_MO,-0.13796487765122945,-0.08393306162990648,-0.08828298881087825,-0.06926821374862563,-0.13563390276384835,-0.16445484263704296,0.736068868945608,-0.10639612804044288,-0.18003148178442663,0.6644142030303631,-0.19282695182735357,-0.2585165543179539,0.7297589981826392,-0.1857463468795025,-0.26515643683635126,0.9252713608863465,-0.11342934336268208,-0.20099293169577967,0.8055514607415155,-0.13744623092582695,-0.21002908401656067,0.7438567982544239,-0.1854902037309126,-0.330894510749652,0.7921222092459937,-0.1979548061077431,-0.3035115860608445,1.0,-0.22723266374839649,0.5852244493144496,-0.058023321680064376,-0.2310961242387439,0.8656552030231724,-0.17020099861093477,-0.2454371797427698,0.7994398346889183,-0.01821890919150845,-0.27434164015493273,0.7518566488966073,-0.18257847284440865,0.08196316138205843,0.048734355106351726,0.06768950748213184,0.019715038184611688,0.18470770067316822,0.018893798611765822,-0.003346748260019937,-0.0631578806041592,-0.03432472609417228,0.10904135907847154,0.12956133636496042,0.10706084477145879,-0.1099978067644794,-0.0708681139666648,-0.049294694717422524,-0.03838263011325611,0.018803168199697948,0.062144180494156445,-0.044198316305223986,0.16053151294533446
pctFirstFixa_aEY,-0.022969682977664344,-0.020492681209135853,-0.00946221058360797,-0.03321708147613015,-0.45328777627372474,0.7224698624365783,-0.09759483950801345,-0.4816478245892414,0.7525386455529597,-0.027156352662097646,-0.4075010794117139,0.7376467635692586,-0.15648439203726353,-0.36734272630647347,0.7020025503724564,-0.170502075020345,-0.49150030041939585,0.6328570359260202,-0.16263262738503267,-0.4797253576912795,0.6293439008872251,-0.12074807209665242,-0.44549565622144355,0.6073832253153534,-0.1851900286942284,-0.427135808433637,0.6273463215693864,-0.22723266374839646,1.0,-0.1894829390213752,-0.4965600622616642,0.6965142432346448,-0.11411539789646462,-0.4673997583195995,0.7927329484399358,-0.20129815255216968,-0.48688362282066117,0.7740290379872791,-0.19875899254871615,-0.4926825345791534,0.18625588266144047,0.17798123186257536,0.16448279927682719,0.1711809175821073,0.30424748039089544,0.2868783429444865,0.08264421120371811,0.044583530021387596,-0.10962522669433405,-0.0572128037216216,-0.06747905490865574,-0.17018372094420373,-0.39460067280860056,-0.319431105111133,-0.35652804270792393,-0.4154018318041248,-0.13845992847268124,-0.13928419132176256,-0.20942554051778167,-0.39551611728149216
pctFirstFixa_aMO,-0.19076031112981806,-0.1450540546628074,-0.15343568297239632,-0.16317995786685646,-0.1387438238769795,-0.13505574157369105,0.6528421800848844,-0.1957582602162615,-0.15411371382004282,0.7662821506269252,-0.19020494738981256,-0.1856716922224825,0.7308799671712987,-0.20787370560768412,-0.11676979582376844,0.659682832728942,-0.14746524431036223,-0.1812667425268179,0.6448164128353405,-0.19516759220787644,-0.19921937018536118,0.7542596565796682,-0.1878640216520108,-0.23687010872950712,0.7288924532437244,-0.22471619545855948,-0.20013701616835422,0.5852244493144497,-0.18948293902137514,0.9999999999999998,-0.1773728436166142,-0.10728845045576631,0.5791517435895625,-0.13604125039826664,-0.16898374069725144,0.6780078660277233,-0.048815253278740985,-0.22013978848928803,0.7544329632147788,-0.11169198170511875,-0.17503766232232365,-0.1743798576072901,-0.16991339641320521,-0.19658414542268457,0.05434553877197879,-0.09682905822186381,0.0248601845602458,-0.10761679585703678,-0.011994498894876561,-0.08329190332696895,-0.02359401695052934,-0.02330271299368595,-0.1578546890070476,-0.17817548973721736,-0.14994344210750754,-0.12785139142128502,-0.0013710838071619102,-0.029487672820565154,0.19447217679598047,0.22197376097536733
pctFirstFixa_aBG,0.15796584631827926,0.12243162840144345,0.11548987347241352,0.14250035632994792,0.6916528945879277,-0.4588141523458078,-0.1457876559515376,0.8116766005424846,-0.49684464109577414,-0.21455700901142405,0.6315200442435167,-0.41041391697110063,-0.0810951495934598,0.5832480599341752,-0.47343365376678787,-0.11696080287414816,0.7318363591899735,-0.5159234582350536,-0.1049988577301816,0.783784840088214,-0.5456411767223306,-0.21866514501644996,0.6799418601342321,-0.47705057591576794,-0.07140081382690112,0.6722975211679171,-0.4919038831808791,-0.058023321680064376,-0.4965600622616642,-0.1773728436166142,0.9999999999999999,-0.3994133918496627,-0.13008539328924115,0.7384837585915921,-0.4515261389525911,-0.07727030116164238,0.7829947855980012,-0.3222513300524262,-0.05190892257945357,0.7001597277701502,-0.10455232247087709,-0.08246899587183071,-0.042765377406013244,-0.04105222342985,-0.36199792108391726,-0.22420270687452118,0.09555209153199294,0.04009088895504911,0.06708367173521536,0.09482484305115732,0.09556216856014824,0.07383109652081846,0.6087687406338819,0.5579953416105241,0.5666604012091112,0.5490200780242155,0.01042405873977495,0.03833876456417401,0.20283155140970943,0.2764674456784624
pctFirstFixc_aEY,-0.03116968557832482,-0.0209780046995367,-0.03342474565070634,-0.031130879759822296,-0.3920223224513777,0.6881513849079609,-0.07043310775470914,-0.38014979776613683,0.6611204898455948,-0.07378799617440798,-0.3466830133262389,0.7364166763890369,-0.11119022784143288,-0.3382412587394889,0.822049113386625,-0.17285118825843976,-0.44631399694874574,0.5908028669707411,-0.14353128981296145,-0.3947462251808043,0.5363633423159502,-0.12882474905013,-0.4009506172080883,0.6278632277196148,-0.15837305095192317,-0.4149397873602314,0.6799625633406954,-0.23109612423874387,0.6965142432346448,-0.10728845045576633,-0.39941339184966274,1.0,-0.11808698490448719,-0.5099809322599522,0.7791764476992531,-0.18220777719478157,-0.4692252103175626,0.7535744868237072,-0.17311220971906618,-0.41206938232507,0.12478542247049343,0.20550837071693848,0.10519159702502962,0.1634829117187076,0.2987311688251873,0.23110264503917183,0.1337533058161567,-0.02648054257032516,-0.08496726159878715,-0.060041589995549004,-0.16253716852427338,-0.2526231064861352,-0.36358830400145226,-0.3322727228978763,-0.39236287624235455,-0.4566954807706495,-0.17681461069381343,-0.17003909420527316,-0.18760344327436906,-0.1480276398464181
pctFirstFixc_aMO,-0.20934985356191288,-0.1611386615955521,-0.15894918989770934,-0.16195628253663374,-0.18448126433815287,0.008631123795980675,0.7246578353787814,-0.13907092378215216,0.013249910308038182,0.7178707001797183,-0.241437853830203,-0.09287229592130436,0.6985866933733453,-0.2120219448546063,-0.09269344325446871,0.8892616707645258,-0.16660078548045817,-0.054359069258213835,0.7538289377798655,-0.1756213363568043,-0.07908466539064755,0.7821606149106093,-0.23865584175891466,-0.21016785897064424,0.732738475285773,-0.2301937091292538,-0.15780013677195476,0.8656552030231724,-0.11411539789646458,0.5791517435895625,-0.13008539328924118,-0.11808698490448719,1.0,-0.23145847321640556,-0.10347371984022599,0.7083432987353884,-0.09335453439285228,-0.19116504518764996,0.6475289805227125,-0.22381130479457953,0.24687894228778715,0.1752230722790954,0.23447200986784766,0.17284275188206447,0.165227773173502,-0.023081101564846256,0.07591292073206159,-0.015223823591886867,-0.09518954428492374,0.05231906588990742,0.004618633771228025,0.0071626823276597345,-0.16574509094931902,-0.1117098905505482,-0.13488071481196887,-0.10741820435710393,-0.05653328513288256,-0.006786400208052755,0.016621758732683144,0.13700852838445376
pctFirstFixc_aBG,0.10395619193242059,0.044903627695337324,0.0849304758130821,0.09351793493163411,0.7635340304992071,-0.5433451967251337,-0.24656136948399035,0.760012363260072,-0.5534597663717339,-0.22037478393736537,0.7657844427618323,-0.45045803643709414,-0.137305642410926,0.7926387385217997,-0.5056586824980023,-0.21630580688527265,0.7644737105448514,-0.5927312882491451,-0.20664094151668372,0.7339043841928314,-0.600524532701954,-0.20117780354450637,0.7555410284045846,-0.4841934866691218,-0.1392676559864713,0.815907451368912,-0.5310507916263149,-0.17020099861093477,-0.46739975831959946,-0.13604125039826667,0.7384837585915921,-0.5099809322599521,-0.23145847321640559,1.0,-0.5092378484545496,-0.21373385765207475,0.7861538199097478,-0.3653961909239055,-0.06533908314524896,0.8210356346078919,-0.09228285267876762,-0.12544873388617114,-0.07527826137154207,-0.059865744295961504,-0.32894467451813464,-0.29159140970432185,-0.0015506373108214247,0.1008757306715885,0.1320946194469307,0.05867867697918788,0.0750620001646226,0.07754738382380533,0.5468852214960178,0.5268600259516663,0.5178789595822241,0.5070647690154536,0.14438843332049184,0.10722321428773979,0.38472310633835544,0.2840543113730702
pctFirstFixa_dEY,-0.052597591519952434,-0.046213416609984063,-0.043277375080806015,-0.08128998975091484,-0.45213854075634974,0.869489404135439,-0.05065591628104544,-0.48367515568251085,0.7897451770569264,-0.022046375400298798,-0.44321906366441804,0.8421982830370921,-0.10545590054129106,-0.3678553039102963,0.8538972721465174,-0.16377257345955,-0.5128337671983283,0.8042223624980172,-0.1715776685067425,-0.5060637175827757,0.7114121946526681,-0.11563530735151914,-0.4877921745942042,0.764936023481091,-0.177636397650856,-0.46807925152483415,0.7915183517263691,-0.24543717974276977,0.7927329484399358,-0.1689837406972514,-0.4515261389525911,0.7791764476992531,-0.10347371984022599,-0.5092378484545496,0.9999999999999999,-0.18420217394192875,-0.5342249889159059,0.765494172919184,-0.23693683255986642,-0.5173107361744502,0.29404076816420877,0.3498013781938919,0.27252599961199053,0.3235211752947755,0.3208591972415052,0.33986740964718676,0.16204184776126856,0.003322426008679099,-0.07250864076077422,-0.06252362683797563,-0.03769019522934525,-0.13245063781235783,-0.37857029487341376,-0.3482245951081757,-0.355659333078737,-0.41224401674720945,-0.10269132490014779,-0.09207551621342715,-0.24455018157045375,-0.3099775599373767
pctFirstFixa_dMO,-0.12131411474629197,-0.06325891214232678,-0.0847575518209335,-0.09130633171248854,-0.15901073386955936,-0.11525463974102278,0.8191739821325066,-0.15000894913169716,-0.1514026147720352,0.6954976201943003,-0.23076527386081028,-0.24315159791597601,0.7812328322588703,-0.2105398135870904,-0.19710847359735584,0.8339766483509478,-0.16156799634362717,-0.17994171753125773,0.8361282242748906,-0.1916440617756011,-0.21526557378637284,0.6565821369240658,-0.23409925317361735,-0.3446820597846299,0.8066799223401921,-0.24306186269947658,-0.2781720107462079,0.7994398346889183,-0.20129815255216968,0.6780078660277233,-0.07727030116164238,-0.18220777719478157,0.7083432987353884,-0.21373385765207475,-0.18420217394192878,1.0,-0.035396874450439195,-0.2939662007762209,0.7519871296162455,-0.22856463998640297,0.0160607554463368,0.028559839329693675,0.014293073220154863,-0.010570422356552306,0.12057137600850201,-0.15144041091754512,-0.08591107540359232,-0.19845610638564126,0.09919932118822178,0.11068100427981607,0.044093097690984975,0.10575759429987154,-0.0652421402175448,-0.05116119045458898,-0.08599694596565113,-0.04465728066483498,0.047415178097422364,0.05744546166164125,-0.01798795549438921,0.17843750035406056
pctFirstFixa_dBG,0.09672415752544117,0.06161597083547236,0.059500009534078566,0.09312443326906295,0.8820677525682354,-0.4718861240375817,-0.09750504813602502,0.8343790371820592,-0.47644694179681363,-0.12813246692547142,0.7818149466115067,-0.45105637813658706,-0.003171384655520451,0.7480924025471895,-0.47678721918426975,-0.06260357316561571,0.8768709475329337,-0.5426237527972643,-0.06215698034336632,0.8094625444057334,-0.5475305590206484,-0.1243744482286448,0.8044861955463531,-0.5089050930856103,0.012464292026209422,0.8094033562924475,-0.5211466993312734,-0.018218909191508457,-0.48688362282066117,-0.04881525327874101,0.7829947855980012,-0.46922521031756254,-0.09335453439285232,0.7861538199097476,-0.5342249889159059,-0.03539687445043924,1.0,-0.4276868115522242,0.07093521211408313,0.8334990178911287,-0.06087360009840888,-0.08691465916167511,-0.02971021236829262,-0.05672495786546924,-0.3541857225992748,-0.30000630913079834,-0.05650146715528306,0.06186127131379291,0.06448738795049638,0.026235688631378568,-0.04176411237886128,0.047310672872723634,0.5557489522720991,0.5491635468727871,0.5154918707525565,0.5158804761782049,0.06752511381971839,0.044239312393102255,0.3125757529744433,0.3589474007172649
pctFirstFixc_dEY,-0.008295113961327165,-0.007643484396257199,-0.017332363069586333,-0.022256443554607125,-0.3725091316167667,0.667133792826886,-0.25994592792144133,-0.3846197201091472,0.633841456553457,-0.1901244140730192,-0.38443428183756806,0.808490019096985,-0.2352784069740974,-0.3190942508065262,0.7163804669802372,-0.2548950783150753,-0.400077208931181,0.614662591292707,-0.28640648185112566,-0.36913655393581934,0.5571193118822902,-0.2544191795700576,-0.38569042447410923,0.7042270504846336,-0.26045904037087575,-0.3616871464530865,0.6419075206958418,-0.27434164015493273,0.7740290379872791,-0.22013978848928806,-0.3222513300524262,0.7535744868237072,-0.19116504518764993,-0.3653961909239055,0.765494172919184,-0.2939662007762209,-0.42768681155222416,1.0,-0.2232002017468578,-0.45237399589790867,0.07226417560282491,0.12609941549629744,0.04710044991403057,0.1193698540403685,0.3585242047585605,0.26360296231437896,0.0312750671506447,-0.047370180860228095,-0.160045924603815,-0.1731453426898171,-0.13490743989146944,-0.23597475710609464,-0.3285497281835385,-0.3258832890733906,-0.30943091980070203,-0.40882291311291885,-0.20076587420723144,-0.18013045358361265,-0.2009485295811311,-0.2387024835197701
pctFirstFixc_dMO,-0.1709207360502851,-0.13436591863133837,-0.15285288960501392,-0.15130872227168268,-0.08280391716257604,-0.1900114510768421,0.6599145538036247,-0.12244820048487334,-0.19315775664384355,0.6100534425422083,-0.15225160312075486,-0.24701630659854365,0.8236321674821623,-0.14388834566407907,-0.214594867285927,0.7911807390456487,-0.06303471121561068,-0.19206388077399889,0.68971218197017,-0.11332434889546075,-0.21295785450353097,0.6022263413967912,-0.13241563019529456,-0.2917750265123622,0.8672258142048735,-0.12545256846007127,-0.2466530218280492,0.7518566488966073,-0.19875899254871623,0.754432963214779,-0.051908922579453565,-0.17311220971906618,0.6475289805227125,-0.06533908314524896,-0.23693683255986642,0.7519871296162455,0.07093521211408316,-0.2232002017468578,1.0,-0.12291499061205109,-0.07878445269849538,-0.09695647802343406,-0.09827597055965054,-0.08009756775487983,0.11623581915122223,-0.09593861177470007,-0.026051276055489705,-0.13772545472146833,-0.09760765796985042,-0.10240789506660714,-0.0776385911548712,0.013668867473186134,-0.11534413424021603,-0.12934616609618885,-0.11828706177900687,-0.05842254320028847,-0.08620141827752396,-0.0755726757164957,0.054804459072408135,0.2563842581819309
pctFirstFixc_dBG,0.19165442830172905,0.14120190049815817,0.1568960712530899,0.1933075271782137,0.8735146043827698,-0.4963384830666106,-0.19694634205747258,0.8510703767653197,-0.47654642885594156,-0.19269007538292776,0.9104009772887038,-0.4340867834920931,-0.14742253509949432,0.8449644254416279,-0.459740081348533,-0.22296981737425675,0.8411084621008184,-0.59499022958931,-0.18777754226106114,0.8301975967573825,-0.5786100308287568,-0.1304544265139123,0.8656231124168389,-0.5222674259147381,-0.17459060866538365,0.8576193182340138,-0.5377021470925584,-0.18257847284440865,-0.4926825345791534,-0.11169198170511875,0.7001597277701502,-0.41206938232507,-0.22381130479457956,0.8210356346078919,-0.5173107361744502,-0.22856463998640295,0.8334990178911288,-0.45237399589790867,-0.12291499061205109,1.0,-0.019810559266027462,-0.08062990095168279,0.010438653309949834,0.0024332311117228264,-0.3634094229372946,-0.18733679714953774,-0.026979112919721306,0.11596679543158633,0.16779003340085766,0.13351539345272012,0.08856439592721047,0.14180295286883876,0.5923700792663172,0.5916150623101722,0.5730611238142402,0.5897778176714887,0.1939408981953385,0.16623414182315377,0.362600398731179,0.29813747807272056
meanRT-a_a,-0.17130901817759978,-0.14317241897714136,-0.17358180552156574,-0.18682718596214642,0.026880126486242557,0.47525595921397723,0.31274268102879776,0.045010284680715246,0.46725661058648155,0.2484353811010383,0.06196706747811274,0.3375953810000029,0.1875977097491729,0.1049265651721638,0.2772643625034449,0.21732044804925738,-0.04421450025768143,0.3735200617449869,0.24158480084819453,-0.05529312000896222,0.37168110073603305,0.1900412645213561,-0.03730017736742413,0.21455422156057483,0.1726465860807326,0.01679270461029551,0.2737010398019379,0.08196316138205843,0.18625588266144047,-0.17503766232232365,-0.10455232247087703,0.12478542247049343,0.2468789422877871,-0.09228285267876761,0.29404076816420877,0.016060755446336835,-0.060873600098408864,0.07226417560282486,-0.07878445269849534,-0.019810559266027476,0.9999999999999999,0.8849723868995266,0.9626449133206625,0.9399559236033612,0.3758369351586504,0.1850091811440894,0.23209975450149578,-0.055941222068481955,0.007102978876650963,0.04581737941964296,0.03955323658613012,0.12138671635492891,-0.06624756971127792,-0.01813266098573909,-0.01847227706742449,0.015164467173523013,0.126473357953803,0.15846839736855567,-0.09161731868545034,-0.2618278989868326
meanRT-c_a,-0.18854884549003514,-0.14858103748294907,-0.17693964892807557,-0.19251104792246468,0.010642711050059237,0.470055320398125,0.24254000645723628,0.0554832249725239,0.42803298948036456,0.16892246946336867,0.02740406767140195,0.34624660182071765,0.1260479246485933,0.08059785908967987,0.3470739143431364,0.1633829599531964,-0.05193540863749137,0.43394807563513604,0.1809953503534195,-0.04989098035832126,0.39381875428583385,0.12235753792643697,-0.06998567711909422,0.3089475097641338,0.10481664484773771,-0.006202789117930228,0.4004445088941963,0.04873435510635171,0.17798123186257536,-0.1743798576072901,-0.08246899587183068,0.20550837071693848,0.17522307227909537,-0.12544873388617117,0.3498013781938919,0.02855983932969366,-0.08691465916167512,0.12609941549629744,-0.09695647802343406,-0.08062990095168279,0.8849723868995266,1.0,0.90479544948436,0.9134319831719522,0.24842680578487694,0.18389271418455075,0.21710980178486175,-0.07250347602086046,-0.05469757860607291,-0.06970031077352774,-0.0544368805081329,-0.0316122127224462,-0.11366440209335292,-0.10761533105570478,-0.09933852902659676,-0.10031498430594774,0.04017425210371242,0.06337939464622691,-0.06924107503613482,-0.29382936376435204
