Feature_1,Feature_2,r,p_uncorrected,p_fdr,significant
Dwell_c_a_BG,pctFirstFixc_dBG,0.8566306022874904,1.5974582983224436e-14,1.321533683157658e-13,True
pctFirstFixa_aEY,pctFirstFixc_aBG,-0.49679293945434605,0.0003823118237912326,0.0006103574730702134,True
pctFirstFixa_aEY,pctFirstFixa_dEY,0.7994541038833778,1.6052005023987003e-11,6.639692987194623e-11,True
pctFirstFixa_aEY,pctFirstFixa_dBG,-0.5096521632030162,0.0002531754233014283,0.00042664747260055515,True
pctFirstFixa_aEY,pctFirstFixc_dEY,0.728827701967721,6.308279720767109e-09,2.05019090924931e-08,True
pctFirstFixa_aEY,pctFirstFixc_dBG,-0.5134329021570698,0.00022357980195337074,0.0003838823014671082,True
pctFirstFixc_aBG,pctFirstFixa_dEY,-0.5168319340090665,0.00019968830520017015,0.0003563065837885389,True
pctFirstFixc_aBG,pctFirstFixa_dBG,0.8053931709522817,8.728928847881861e-12,3.7825358340821395e-11,True
pctFirstFixc_aBG,pctFirstFixc_dEY,-0.35884207296214465,0.013250530472894878,0.017996989149752743,True
pctFirstFixc_aBG,pctFirstFixc_dBG,0.8213796166020646,1.5187418694869464e-12,7.273974217016427e-12,True
pctFirstFixa_dEY,pctFirstFixa_dBG,-0.5686304734175488,3.0465193655357867e-05,6.60079195866087e-05,True
pctFirstFixa_dEY,pctFirstFixc_dEY,0.794511892698319,2.624626328521863e-11,1.0384391125890849e-10,True
pctFirstFixa_dEY,pctFirstFixc_dBG,-0.5476641778810818,6.769315125087945e-05,0.0001310654630602134,True
pctFirstFixa_dBG,pctFirstFixc_dEY,-0.4058408349976893,0.004650359789798784,0.006825528078575635,True
pctFirstFixa_dBG,pctFirstFixc_dBG,0.8467389306144939,6.425911147112235e-14,4.872982619893445e-13,True
pctFirstFixc_dEY,pctFirstFixc_dBG,-0.4591378118464031,0.0011693525749169838,0.0017735180719574254,True
