,Calm_Direct_FinalMax,Calm_Avert_FinalMax,Angry_Direct_FinalMax,Angry_Avert_FinalMax,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_aBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixa_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctFirstFixc_dBG,meanRT-a_a,meanRT-c_a,meanRT-a_d,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR
Fix_c_d_BG,0.429132715075401,0.6120162528785696,0.6063611274736583,0.39093629930706747,2.000210854954364e-27,0.0004664517127711559,0.1374260854125846,2.5669359136072358e-20,0.00038302699699683705,0.1267587530795637,0.0,0.0026665255566911887,0.22281133956489968,2.7300381347816862e-30,0.0017933456464233057,0.10798965335390615,6.060649473354092e-18,8.366920025435399e-06,0.16632448477098402,1.628723710712706e-14,3.4663909935185936e-06,0.18191187125456637,1.0396488309938942e-25,3.233845148657301e-05,0.21621572698006375,3.438083499526822e-24,8.445737209922784e-05,0.15264646103820798,0.0018591084994332757,0.15955784861547256,4.034490608931219e-08,0.01056678871087435,0.07160673748446235,5.490256936755064e-13,0.0007115652867444234,0.08707368169328193,1.4096053016522885e-13,0.002135626845359501,0.25813128496040044,4.284052722607625e-24,0.640533644781128,0.7677551283000197,0.4765795278348514,0.4419780154004913,0.012571041060185516,0.16526347420175377,0.7808683163504843,0.17041903033041556,0.08073579165308954,0.463124231295447,0.5639725374416051,0.3509441824629534,1.4804831534991415e-06,4.043294094428518e-06,1.5041662687337375e-05,1.2032429697881509e-05,0.05508286423819329,0.09115706409936737
Fix_c_d_EY,0.38342379249469055,0.4537147008398082,0.3544599481890073,0.35798153144135186,0.0030649024303872484,5.430157025708648e-23,0.5766083009237529,0.002839343472270297,6.416719127816381e-21,0.9726350727377595,0.0026665255566911887,0.0,0.6328772712889795,0.01286640701302897,8.215450691791973e-24,0.25676706029985596,0.00038354928386961706,2.2712324258847545e-13,0.12548457195264526,0.0009488977482000044,9.729369469461134e-12,0.3966087330706794,0.0004055270814913806,3.8554336453733277e-17,0.18890415079345613,0.0012146138677550503,5.418406672995188e-14,0.05418346689550895,1.1317014112522677e-11,0.17751248005492978,0.001068673740612364,1.549396628424558e-11,0.5277113656915923,0.0003032285502657825,2.7690784281277156e-17,0.07487187358616325,0.00040495393054798643,4.4904035317732425e-15,0.06324558350451634,0.0007223951285092173,0.007641674218964942,0.005663614399953103,0.008096047979537257,0.0018742740311428125,0.0002729005414910165,0.00539286700669994,0.5446122057147411,0.5778296885823127,0.34632712237717794,0.5352002387422173,0.7138766440938691,0.34948528715462024,0.002392591034985354,0.0043133354408831795,0.009388938716577986,0.00099987705306345,0.6474418089287232,0.9090044051493887
Fix_c_d_MO,0.16874121626551555,0.33992482590716283,0.2341707150441501,0.2273967853688065,0.5333508219326701,0.7593904194199582,2.8350833160503346e-21,0.4383243569111656,0.6761240454382694,2.132935525174265e-19,0.22281133956489968,0.6328772712889795,0.0,0.2541155943189806,0.8525497132808815,5.290406316476997e-18,0.4038260109858277,0.5194069275377453,2.4819845279305214e-15,0.2708120170300274,0.5645188725740035,5.703114725877728e-12,0.16439432020931433,0.10228817530490586,4.023937008268471e-31,0.1831076889672751,0.32906284402561703,2.1337154489594426e-11,0.2844258028220187,1.9162067476837912e-11,0.5511582086619378,0.47317343377607357,3.2393195613955003e-10,0.3091200318275226,0.49205437022499726,9.576576140896894e-14,0.9649777972744082,0.06866351663540338,3.225531382513464e-16,0.30037335961205425,0.14557380981798068,0.30059155018165623,0.1691990844384213,0.15670098928163684,0.025059088424580545,0.21586563956465835,0.882658242982982,0.1998317698443793,0.6129186468763289,0.627828051802706,0.49519368180265666,0.2600840398392799,0.7098731422355601,0.606320883142212,0.7263117859439859,0.9508462443338448,0.4781173844328329,0.324911904941982
Fix_c_a_BG,0.6284490431302181,0.8460873989011786,0.7541411409591223,0.6099768245840796,8.941241770651883e-25,0.0015315868552250329,0.11532253026702916,2.258602546394178e-16,0.0010357310113348378,0.12091523796958398,2.7300381347816862e-30,0.01286640701302897,0.2541155943189806,0.0,0.006008350707115401,0.11752786027387153,6.165438430704037e-15,4.5822939495173555e-05,0.13314299412342612,2.2077646481331356e-11,2.0048519998764668e-05,0.119354534161519,1.1368210644582496e-17,0.00036669517646352863,0.25479297521493993,1.258472042872369e-24,0.00033423934525887207,0.158239188005194,0.004274202479060199,0.11384511489680384,7.054753126874947e-07,0.01057717637921423,0.10684694717517892,3.340059974443138e-14,0.004921361687053715,0.10968987301681557,1.1791130825543388e-11,0.01150519393077407,0.27506124554718525,3.8785048189635924e-17,0.43761483730947703,0.5121686771949647,0.3507927454814709,0.25997160998431873,0.07219591370899142,0.12959064527977127,0.6446437161111052,0.2861080467704329,0.1083526146196666,0.438407973257293,0.5961991222486276,0.2880634773253532,2.608556367806529e-05,8.544607809595255e-06,7.663162532814516e-05,0.0001036430087524577,0.03684593639258601,0.06306891464365834
Fix_c_a_EY,0.5137145831616217,0.555812697135516,0.5160664733704048,0.44431156452755655,0.0018424945930203258,3.5818213738258027e-22,0.9536840972501138,0.0007732400839303634,6.584323358555666e-22,0.616150387716309,0.0017933456464233057,8.215450691791973e-24,0.8525497132808815,0.006008350707115401,0.0,0.3853740191319161,0.0001730043955066267,2.7669345619061894e-14,0.240081060707246,0.0002855114210772873,1.1507737688140652e-12,0.6396499641366408,0.00021002875930592493,4.169341957183301e-15,0.2826960941153574,0.0005705261932666941,3.5463010371937886e-20,0.06255286577219343,1.2315821690652569e-10,0.4725067014206184,0.00020320797264583278,1.6833205170579731e-16,0.5979012442472414,6.982749904046059e-05,8.914874523760263e-19,0.1953218188714931,0.00034057465024295736,2.820456122357314e-10,0.1293115815869616,0.0006945221376070341,0.031148782754276894,0.004211987469285183,0.033029290025806554,0.017396661975353347,0.0008042799409206108,0.01648794329001353,0.851648606345971,0.9262749110761075,0.4543623204159706,0.5763498280701976,0.4534656292310881,0.33131323115320316,0.0007744816448018606,0.0012344330855285628,0.0012613429647787653,0.00038010688240545476,0.6981068104297716,0.8500998669383628
Fix_c_a_MO,0.1454823401550589,0.29843560081436477,0.2656558937878796,0.2873976792047744,0.20587301484036422,0.8709937809133893,7.782268575225366e-18,0.2710913403043897,0.8526045332017311,2.23679097531425e-15,0.10798965335390615,0.25676706029985596,5.290406316476997e-18,0.11752786027387153,0.3853740191319161,0.0,0.24878949645734222,0.41116566592484843,1.940861917138095e-17,0.1551633387338156,0.3459733154429028,1.1794300692308808e-14,0.0956745371502033,0.028800836292983075,6.374179416471692e-19,0.07829982858784472,0.13750705134142222,1.2362094157866198e-26,0.2641705754522111,5.542720653640561e-09,0.38297041949401506,0.2595230589995611,7.358816845284232e-22,0.10397632104868057,0.28140964190891166,4.904471211122626e-17,0.7039318789045678,0.049684551064484765,2.9170033866202574e-14,0.11163500702998982,0.09072004000379849,0.1780563160843548,0.1031070276870211,0.19580447381668298,0.05834325860322443,0.8547909815503036,0.9235574260983139,0.4557106602632627,0.6832478931484343,0.800371562492165,0.7062106026286245,0.36740818261689656,0.19937464535357205,0.2500549488139175,0.31041658916260945,0.7127120077687914,0.8497381370862186,0.6439459126808155
Dwell_a_d_BG,0.5140863099167666,0.7653479902258002,0.695773461961087,0.6106491461973318,1.7975081222443756e-27,4.569347437343966e-05,0.20249073453410008,1.5974964834604622e-23,2.4215515484560407e-05,0.14446742783621316,6.060649473354092e-18,0.00038354928386961527,0.4038260109858277,6.165438430704037e-15,0.0001730043955066267,0.24878949645734222,0.0,4.605757416681632e-06,0.3347869765730229,8.364336170016304e-28,1.9224930921371615e-06,0.19782507836450272,1.5326591661958989e-28,5.4202984579679803e-05,0.46230471029206793,4.061310567228733e-28,3.8266196375858245e-05,0.4299131009578691,0.00016897234848920595,0.2963456905374831,2.4435154309128645e-11,0.0008343504978268861,0.23579968146828328,8.227640778260901e-13,7.447926651633258e-05,0.25585250355706984,1.4717671618190273e-20,0.0014618178220533443,0.6691944595250466,1.9113417668434233e-17,0.7473152035813259,0.7700263479950413,0.9463357270448236,0.9962861651125392,0.013714313855629318,0.11137543074593115,0.6066349244521752,0.3228923961157807,0.9949968040848166,0.7401191964872301,0.43243843428709905,0.916288173253206,7.279294048860168e-08,5.2951626425187e-07,1.4652607292902775e-06,9.982048487456283e-07,0.9593726348565409,0.8922667863136623
Dwell_a_d_EY,0.670591817377031,0.8503720511920675,0.7104428070031207,0.5565150008541961,1.5459789937672958e-05,1.2731742034363197e-22,0.7689136164789182,2.2934864198772984e-06,1.1448881372845238e-17,0.9163086822083918,8.366920025435447e-06,2.2712324258847545e-13,0.5194069275377453,4.5822939495173555e-05,2.7669345619061894e-14,0.41116566592484843,4.605757416681632e-06,0.0,0.2971961866932975,4.095080461908213e-06,1.1573848064057924e-28,0.5868946020672827,8.920548215278943e-06,1.6460785060540164e-22,0.26982365003399966,1.917127137916496e-05,2.039854643943108e-24,0.16714951758545396,1.9942660071013425e-08,0.22225424296167726,3.2297564421218956e-05,2.6969018929734417e-07,0.7989840510487184,1.0800135023636843e-06,3.202539274607969e-15,0.23728363414445916,2.3900405117993075e-05,2.2354721445425503e-07,0.17544631419685328,2.4732630883481166e-06,0.003188332276113896,0.0003578020607914692,0.00254569653520933,0.002667480962882436,0.012787779977784691,0.0025294286781069346,0.07099971774448943,0.7143098553539431,0.11108394410172541,0.160339664911478,0.15412376133475272,0.08803496198866502,0.0001217189845623921,0.00017736249462625947,0.0003158342700032347,5.185663235355936e-05,0.13047928896715336,0.18269232657435322
Dwell_a_d_MO,0.10261674515371715,0.21333418028829457,0.1603905386325165,0.14211912456304468,0.33259729270717414,0.7581518994731865,4.733749702854227e-30,0.3769263316241032,0.7019318665470058,2.8815974468141454e-14,0.16632448477098402,0.12548457195264526,2.4819845279305214e-15,0.13314299412342612,0.240081060707246,1.940861917138095e-17,0.3347869765730229,0.2971961866932975,0.0,0.23246794909504712,0.2878262806717473,5.298709451371478e-17,0.1494822182497462,0.014195130907636718,3.2564767943512304e-20,0.11785697029365766,0.0670584909786112,3.826125490568842e-15,0.2836402257934376,1.5748132874905442e-08,0.43980151482456786,0.35978943469790575,1.752111095018485e-12,0.1227998032502155,0.2517194409013222,3.6602001575873124e-17,0.7050809218893029,0.0261599930962926,6.850965540472122e-10,0.1883938335153103,0.05982362969727355,0.1381715523025131,0.06692080407367279,0.20514362872393777,0.062462188747197535,0.8568963363903908,0.9121554472928177,0.10657806327624489,0.7172690006104396,0.4379649507238675,0.7212590928814528,0.17402579543937527,0.7498819286454718,0.7670634004831087,0.6238870963388669,0.8020731832221565,0.468374717385639,0.3277729093360023
Dwell_a_a_BG,0.5129420082176267,0.800575502121403,0.7531383688046323,0.6412710825584267,1.748245920934863e-16,5.641397675332942e-05,0.13135962977644752,1.1478032656971423e-27,4.5245320806309555e-05,0.06935428439153263,1.628723710712706e-14,0.0009488977482000044,0.2708120170300274,2.20776464813317e-11,0.0002855114210772873,0.1551633387338156,8.3643361700171e-28,4.095080461908213e-06,0.2324679490950473,0.0,1.8560236147569669e-06,0.12070909365700888,9.56205859989217e-26,0.00010778069235353246,0.27849777208787135,1.8267335069128623e-22,0.0001037653275525342,0.3070174721050048,0.0001589103517291032,0.14326135668669107,6.943240198761412e-14,0.002787149971275252,0.1901547989921015,1.4121008283332641e-11,6.764636380261875e-05,0.1529387189462251,4.983026712806877e-15,0.0032392411907718184,0.39796610332879095,1.608859854948182e-16,0.6708103496598862,0.7587912112075692,0.9855792050408937,0.9883217659061999,0.041147169758326954,0.11224054904731758,0.4497072101096932,0.6556836553971436,0.6798580241660137,0.7097564748903045,0.4043934284070209,0.7610121102783971,4.9185336036556365e-09,8.450155789916876e-08,2.917176429993459e-07,1.293689280723799e-07,0.8524047144636548,0.8365790212743994
Dwell_a_a_EY,0.9848434615499702,0.7959547132838222,0.9296630528313368,0.9591383999856592,1.2863014810865208e-05,7.442823922154806e-18,0.805837752386072,8.928436415245625e-07,2.99693828518221e-20,0.9966146920744973,3.4663909935185936e-06,9.729369469461134e-12,0.5645188725740035,2.0048519998764668e-05,1.1507737688140652e-12,0.3459733154429028,1.9224930921371615e-06,1.1573848064057924e-28,0.28782628067174726,1.8560236147569669e-06,0.0,0.5385028409898562,2.3138255069054877e-06,3.3562951985482796e-21,0.29188613970425614,7.155485181715408e-06,2.1790771465202818e-23,0.15258364114688894,2.295360292349421e-08,0.18133484374588235,1.0804529682872645e-05,3.7534913188147633e-06,0.6738671920491432,9.122812441269114e-07,5.812070159794136e-11,0.1535999247703252,2.382116505961129e-05,5.054697994839092e-06,0.13369859551280933,7.238829039361606e-06,0.00343852630576653,0.0011834037075362483,0.004536699658502258,0.005610587838749973,0.003296483927306977,0.0018780921278804819,0.2571415515649251,0.6838995844646383,0.08618701117116798,0.3144333099495794,0.46400836751244656,0.2059765744242115,4.355815283931625e-05,0.0002965195268278247,0.0011595708776078837,7.281050036534591e-05,0.27223910688471664,0.32491124587054493
