Feature_1,Feature_2,r,p_uncorrected,p_fdr,significant
Dwell_c_d_EY,pctFirstFixa_dMO,-0.3408876031668097,0.01903778470112829,0.030916060625763887,True
Dwell_c_d_EY,pctFirstFixa_dBG,-0.5142876088475901,0.00021734000942380812,0.0004858188445943946,True
Dwell_c_d_EY,pctFirstFixc_dEY,0.7168694501620289,1.4468229083222356e-08,6.247644376846017e-08,True
Dwell_c_d_EY,pctFirstFixc_dMO,-0.29393401518495493,0.04492144412776834,0.07112561986896655,True
Dwell_c_d_EY,pctFirstFixc_dBG,-0.5216259391143385,0.00016992018489207723,0.0004192835731103205,True
Dwell_c_d_EY,meanRT-c_a,0.43095273141536683,0.002494098991293376,0.004387766743942051,True
Dwell_c_d_MO,Dwell_c_a_BG,-0.18262964617709632,0.21918568568005495,0.2669569248667336,False
Dwell_c_d_MO,Dwell_c_a_EY,-0.22772267582438838,0.1236934589495749,0.17582329487550843,False
Dwell_c_d_MO,pctFirstFixa_aEY,-0.17804643160394443,0.2311695203694789,0.27798866373544934,False
Dwell_c_d_MO,pctFirstFixa_aMO,0.7267032488482373,7.3337425739219545e-09,3.240490904756212e-08,True
Dwell_c_d_MO,pctFirstFixa_aBG,-0.0723548419851942,0.6288707072439621,0.6529258709090316,False
Dwell_c_d_MO,pctFirstFixc_aBG,-0.1663486254933815,0.2637687693713603,0.3132254136284904,False
Dwell_c_d_MO,pctFirstFixa_dEY,-0.21438526844942568,0.14788001255532213,0.19927093890433478,False
Dwell_c_d_MO,pctFirstFixa_dMO,0.8018599473143755,1.2572692943802314e-11,8.531470211865857e-11,True
Dwell_c_d_MO,pctFirstFixa_dBG,-0.017392237893441766,0.9076262691112055,0.9124285245033282,False
Dwell_c_d_MO,pctFirstFixc_dEY,-0.2389456938344518,0.1057604949483256,0.1533930842761974,False
Dwell_c_d_MO,pctFirstFixc_dMO,0.8750548555630094,8.853234615315136e-16,1.2015104120784828e-14,True
Dwell_c_d_MO,pctFirstFixc_dBG,-0.22528883118775853,0.12786845530004634,0.17863975372800592,False
Dwell_c_d_MO,meanRT-c_a,0.028595976381251567,0.8486791053609842,0.8577076064818457,False
Dwell_c_a_BG,Dwell_c_a_EY,-0.46769976878169534,0.0009169835144156262,0.0016915229877569804,True
Dwell_c_a_BG,pctFirstFixa_aEY,-0.45564915033793435,0.0012888173448718468,0.0023321456716728656,True
Dwell_c_a_BG,pctFirstFixa_aMO,-0.22152639898239526,0.13452959330465059,0.18522053107667255,False
Dwell_c_a_BG,pctFirstFixa_aBG,0.6628860019808247,3.843779818334063e-07,1.460636330966944e-06,True
Dwell_c_a_BG,pctFirstFixc_aBG,0.810926917704125,4.854989295078985e-12,3.6897918642600283e-11,True
Dwell_c_a_BG,pctFirstFixa_dEY,-0.4782072974529482,0.0006745203257663441,0.001281588618956054,True
Dwell_c_a_BG,pctFirstFixa_dMO,-0.2619978320530709,0.07523633984592522,0.11509797378699813,False
Dwell_c_a_BG,pctFirstFixa_dBG,0.8278757026370068,7.09672031879113e-13,6.420842193191974e-12,True
Dwell_c_a_BG,pctFirstFixc_dEY,-0.37781946934593,0.008837197116620227,0.014859004001396843,True
Dwell_c_a_BG,pctFirstFixc_dMO,-0.13733920370217254,0.35727553856573774,0.4031487738180964,False
Dwell_c_a_BG,pctFirstFixc_dBG,0.8566306022874904,1.5974582983224436e-14,1.8969817292579019e-13,True
Dwell_c_a_BG,meanRT-c_a,0.0026068566295111527,0.9861251030720419,0.9861251030720419,False
Dwell_c_a_EY,pctFirstFixa_aEY,0.6634096641838585,3.7353481426570717e-07,1.4484003002139665e-06,True
Dwell_c_a_EY,pctFirstFixa_aMO,-0.20646029637192198,0.16381343248779154,0.21523027754027174,False
Dwell_c_a_EY,pctFirstFixa_aBG,-0.5503193802201827,6.136343562133368e-05,0.00016193128844518612,True
Dwell_c_a_EY,pctFirstFixc_aBG,-0.516809832352921,0.000199835866127542,0.0004630343239540607,True
Dwell_c_a_EY,pctFirstFixa_dEY,0.8085041003802067,6.291373073452452e-12,4.5975418613690993e-11,True
Dwell_c_a_EY,pctFirstFixa_dMO,-0.2743262754466641,0.0620386680409285,0.09741609031220179,True
Dwell_c_a_EY,pctFirstFixa_dBG,-0.5376518674204327,9.730242681354205e-05,0.00024325606703385513,True
Dwell_c_a_EY,pctFirstFixc_dEY,0.6617611278303466,4.0866884448472287e-07,1.5224917735705361e-06,True
Dwell_c_a_EY,pctFirstFixc_dMO,-0.2417703415754233,0.10157774022656606,0.14959080542118322,False
Dwell_c_a_EY,pctFirstFixc_dBG,-0.5485813985856227,6.544213410876564e-05,0.00017032884220089689,True
Dwell_c_a_EY,meanRT-c_a,0.48510595139187945,0.000548396566188626,0.0010632178324065196,True
pctFirstFixa_aEY,pctFirstFixa_aMO,-0.18090413253865342,0.223645777270583,0.2706541253593043,False
pctFirstFixa_aEY,pctFirstFixa_aBG,-0.5478131849330461,6.732271519666745e-05,0.00017148931650222792,True
pctFirstFixa_aEY,pctFirstFixc_aBG,-0.49679293945434605,0.0003823118237912326,0.0007810671668853138,True
pctFirstFixa_aEY,pctFirstFixa_dEY,0.7994541038833778,1.6052005023987003e-11,1.0516830877784588e-10,True
pctFirstFixa_aEY,pctFirstFixa_dMO,-0.19396858597337502,0.19140919716250857,0.24572802338430155,False
pctFirstFixa_aEY,pctFirstFixa_dBG,-0.5096521632030162,0.0002531754233014283,0.0005344814491919042,True
pctFirstFixa_aEY,pctFirstFixc_dEY,0.728827701967721,6.308279720767109e-09,2.853745587966073e-08,True
pctFirstFixa_aEY,pctFirstFixc_dMO,-0.20928331134440145,0.15800039316165485,0.20993059231268826,False
pctFirstFixa_aEY,pctFirstFixc_dBG,-0.5134329021570698,0.00022357980195337074,0.0004939553764086097,True
pctFirstFixa_aEY,meanRT-c_a,0.25808277995722534,0.07986159124300043,0.11947797115094554,False
pctFirstFixa_aMO,pctFirstFixa_aBG,-0.16057300640522693,0.2809420683093609,0.329499956659127,False
pctFirstFixa_aMO,pctFirstFixc_aBG,-0.1366732827158479,0.35963396435720246,0.4031487738180964,False
pctFirstFixa_aMO,pctFirstFixa_dEY,-0.1852683068646592,0.2124852781849611,0.2604658248718878,False
pctFirstFixa_aMO,pctFirstFixa_dMO,0.6992085037458102,4.577678371469505e-08,1.9327975346204578e-07,True
