Feature,VIF
Dwell_a_d_BG,29.58397765630366
Dwell_a_d_EY,27.290080501110847
Dwell_a_a_BG,22.63570100847262
Dwell_a_a_EY,30.97285808096502
pctFirstFixa_aEY,5.934724278074088
pctFirstFixa_dBG,11.851810841726348
ID,10.96769329895546
