Feature,VIF
Calm_Direct_FinalMax,285.3528471515578
Angry_Direct_FinalMax,284.99696084157466
Dwell_a_d_BG,73.96862695466955
Dwell_a_d_EY,10.353696412306082
Dwell_a_a_BG,26.273345869012523
Dwell_c_d_BG,25.58607176919025
Dwell_c_a_BG,35.80487953426741
pctFirstFixa_aEY,10.107988389696478
pctFirstFixc_aBG,12.953850348443915
pctFirstFixa_dEY,19.774663937430766
pctFirstFixa_dBG,21.029338377671994
pctFirstFixc_dEY,10.65286996960003
pctFirstFixc_dBG,16.382991985821235
