Feature_1,Feature_2,p_fdr
Angry_Avert_FinalMax,pctOnBackground.d_c,0.31267603612102346
Angry_Avert_FinalMax,pctSamplesOffscreenL,0.9603751932366414
Angry_Avert_FinalMax,pctSamplesOffscreenR,0.9693113461012156
Angry_Avert_FinalMax,ARI_6_P,0.7105718800594782
Angry_Avert_FinalMax,SCARED_P,0.8351684508787682
Fix_a_d_BG,Fix_a_d_EY,0.001732241118075893
Fix_a_d_BG,Fix_a_d_MO,0.40355755267874105
Fix_a_d_BG,Fix_a_a_BG,1.1622968313097655e-19
Fix_a_d_BG,Fix_a_a_EY,0.0012235117423698423
Fix_a_d_BG,Fix_a_a_MO,0.36377226226026416
Fix_a_d_BG,Fix_c_d_BG,1.1052903315071567e-24
Fix_a_d_BG,Fix_c_d_EY,0.01198461584928244
Fix_a_d_BG,Fix_c_d_MO,0.6939871441283213
Fix_a_d_BG,Fix_c_a_BG,7.445685350141e-23
Fix_a_d_BG,Fix_c_a_EY,0.004736941203079007
Fix_a_d_BG,Fix_c_a_MO,0.3567031648991221
Fix_a_d_BG,Dwell_a_d_BG,6.951122816515974e-25
Fix_a_d_BG,Dwell_a_d_EY,5.8797323274923886e-05
Fix_a_d_BG,Dwell_a_d_MO,0.49255595832712157
Fix_a_d_BG,Dwell_a_a_BG,1.2359558809994115e-14
Fix_a_d_BG,Dwell_a_a_EY,3.949566626276332e-05
Fix_a_d_BG,Dwell_a_a_MO,0.3544746178912642
Fix_a_d_BG,Dwell_c_d_BG,5.669414471355291e-20
Fix_a_d_BG,Dwell_c_d_EY,0.0006631957777114191
Fix_a_d_BG,Dwell_c_d_MO,0.692293336492823
Fix_a_d_BG,Dwell_c_a_BG,1.6798820987926747e-22
Fix_a_d_BG,Dwell_c_a_EY,0.00040144571033396483
Fix_a_d_BG,Dwell_c_a_MO,0.49383136213408135
Fix_a_d_BG,pctFirstFixa_aEY,0.001480808152466991
Fix_a_d_BG,pctFirstFixa_aMO,0.48256243781069685
Fix_a_d_BG,pctFirstFixa_aBG,1.2491907347147858e-08
Fix_a_d_BG,pctFirstFixc_aEY,0.008533774016736127
Fix_a_d_BG,pctFirstFixc_aMO,0.3282939724260084
Fix_a_d_BG,pctFirstFixc_aBG,2.480994150636929e-11
Fix_a_d_BG,pctFirstFixa_dEY,0.0015251615162332579
Fix_a_d_BG,pctFirstFixa_dMO,0.4018242679347875
Fix_a_d_BG,pctFirstFixa_dBG,8.595774994528653e-19
Fix_a_d_BG,pctFirstFixc_dEY,0.013974726276656349
Fix_a_d_BG,pctFirstFixc_dMO,0.7174928030905524
Fix_a_d_BG,pctFirstFixc_dBG,5.103107387569451e-18
Fix_a_d_BG,meanRT-a_a,0.9036411065109198
Fix_a_d_BG,meanRT-c_a,0.9615414176700352
Fix_a_d_BG,meanRT-a_d,0.7936390877099179
Fix_a_d_BG,meanRT-c_d,0.8020986406315743
Fix_a_d_BG,msTotal.a_a,0.026740374475858662
Fix_a_d_BG,msTotal.a_c,0.19767837898534082
Fix_a_d_BG,msTotal.d_a,0.8592253544140861
Fix_a_d_BG,msTotal.d_c,0.4875475758226957
Fix_a_d_BG,pctOffscreen.a_a,0.4527565901580983
Fix_a_d_BG,pctOffscreen.a_c,0.8199320971561976
Fix_a_d_BG,pctOffscreen.d_a,0.9749784008026243
Fix_a_d_BG,pctOffscreen.d_c,0.7391697371931036
Fix_a_d_BG,pctOnBackground.a_a,7.97914931400692e-06
Fix_a_d_BG,pctOnBackground.a_c,1.1574779146511064e-05
Fix_a_d_BG,pctOnBackground.d_a,5.129049104146461e-05
Fix_a_d_BG,pctOnBackground.d_c,0.0001822244583438956
Fix_a_d_BG,pctSamplesOffscreenL,0.4579925655584289
Fix_a_d_BG,pctSamplesOffscreenR,0.4135835497439588
Fix_a_d_BG,ARI_6_P,0.08115245928178381
Fix_a_d_BG,SCARED_P,0.06897212014823433
Fix_a_d_EY,Fix_a_d_MO,0.6703785042189548
Fix_a_d_EY,Fix_a_a_BG,0.001494280493499336
Fix_a_d_EY,Fix_a_a_EY,1.2314811419080435e-28
Fix_a_d_EY,Fix_a_a_MO,0.5251309224910998
Fix_a_d_EY,Fix_c_d_BG,0.0015622922838987418
Fix_a_d_EY,Fix_c_d_EY,7.591858055714191e-21
Fix_a_d_EY,Fix_c_d_MO,0.902001932633932
Fix_a_d_EY,Fix_c_a_BG,0.006311641062421847
Fix_a_d_EY,Fix_c_a_EY,1.3046580052431454e-19
Fix_a_d_EY,Fix_c_a_MO,0.8502136136246253
Fix_a_d_EY,Dwell_a_d_BG,0.00013083989116381112
Fix_a_d_EY,Dwell_a_d_EY,5.669414471355291e-20
Fix_a_d_EY,Dwell_a_d_MO,0.8008848867691664
Fix_a_d_EY,Dwell_a_a_BG,0.00024774543369962185
Fix_a_d_EY,Dwell_a_a_EY,1.3613363671439798e-15
Fix_a_d_EY,Dwell_a_a_MO,0.9783429956297192
Fix_a_d_EY,Dwell_c_d_BG,0.00022669200725858823
Fix_a_d_EY,Dwell_c_d_EY,5.238251619591932e-13
Fix_a_d_EY,Dwell_c_d_MO,0.7451333469267869
Fix_a_d_EY,Dwell_c_a_BG,0.0006185651679720417
Fix_a_d_EY,Dwell_c_a_EY,5.233218100235536e-15
Fix_a_d_EY,Dwell_c_a_MO,0.3879201994373676
Fix_a_d_EY,pctFirstFixa_aEY,1.0675332706869394e-09
Fix_a_d_EY,pctFirstFixa_aMO,0.4963518333081042
Fix_a_d_EY,pctFirstFixa_aBG,0.0012440493197274796
Fix_a_d_EY,pctFirstFixc_aEY,1.608075333614409e-08
Fix_a_d_EY,pctFirstFixc_aMO,0.9698214500691226
Fix_a_d_EY,pctFirstFixc_aBG,5.68098479249352e-05
Fix_a_d_EY,pctFirstFixa_dEY,1.1431716645361328e-17
Fix_a_d_EY,pctFirstFixa_dMO,0.5793665137109906
Fix_a_d_EY,pctFirstFixa_dBG,0.0008116923597519039
Fix_a_d_EY,pctFirstFixc_dEY,7.18278887417371e-08
Fix_a_d_EY,pctFirstFixc_dMO,0.3114404705182531
Fix_a_d_EY,pctFirstFixc_dBG,0.00035099984984354895
Fix_a_d_EY,meanRT-a_a,0.0007262387916384441
Fix_a_d_EY,meanRT-c_a,0.0008643111071099294
Fix_a_d_EY,meanRT-a_d,0.0007587044065135596
Fix_a_d_EY,meanRT-c_d,0.0007164095494255405
Fix_a_d_EY,msTotal.a_a,0.001534849013359503
Fix_a_d_EY,msTotal.a_c,0.03747087563093481
Fix_a_d_EY,msTotal.d_a,0.30378044485436645
Fix_a_d_EY,msTotal.d_c,0.9749784008026243
Fix_a_d_EY,pctOffscreen.a_a,0.7391697371931036
Fix_a_d_EY,pctOffscreen.a_c,0.7992199089369582
Fix_a_d_EY,pctOffscreen.d_a,0.6805097118966081
Fix_a_d_EY,pctOffscreen.d_c,0.5685220298434486
Fix_a_d_EY,pctOnBackground.a_a,0.007223198490673352
Fix_a_d_EY,pctOnBackground.a_c,0.009505613137148032
Fix_a_d_EY,pctOnBackground.d_a,0.008511310865891632
Fix_a_d_EY,pctOnBackground.d_c,0.0021753690393282927
Fix_a_d_EY,pctSamplesOffscreenL,0.8393117677598788
Fix_a_d_EY,pctSamplesOffscreenR,0.8514412035416775
Fix_a_d_EY,ARI_6_P,0.10566346800382215
Fix_a_d_EY,SCARED_P,0.022187812746384313
Fix_a_d_MO,Fix_a_a_BG,0.45523145009678584
Fix_a_d_MO,Fix_a_a_EY,0.6745516455463653
Fix_a_d_MO,Fix_a_a_MO,1.0979978807785382e-18
Fix_a_d_MO,Fix_c_d_BG,0.2705450899437796
Fix_a_d_MO,Fix_c_d_EY,0.7198970022531525
Fix_a_d_MO,Fix_c_d_MO,4.840633818588331e-19
Fix_a_d_MO,Fix_c_a_BG,0.24991289894156368
Fix_a_d_MO,Fix_c_a_EY,0.8971496922081779
Fix_a_d_MO,Fix_c_a_MO,7.952792014539132e-16
Fix_a_d_MO,Dwell_a_d_BG,0.3449081412387184
Fix_a_d_MO,Dwell_a_d_EY,0.8062724518775051
Fix_a_d_MO,Dwell_a_d_MO,6.523384141760487e-27
Fix_a_d_MO,Dwell_a_a_BG,0.26971954543434296
Fix_a_d_MO,Dwell_a_a_EY,0.8169063024400174
Fix_a_d_MO,Dwell_a_a_MO,2.2409289696172003e-14
Fix_a_d_MO,Dwell_c_d_BG,0.1976037354495494
Fix_a_d_MO,Dwell_c_d_EY,0.17927605093363247
Fix_a_d_MO,Dwell_c_d_MO,7.258384894419028e-17
Fix_a_d_MO,Dwell_c_a_BG,0.16755614224152435
Fix_a_d_MO,Dwell_c_a_EY,0.43113480465300985
Fix_a_d_MO,Dwell_c_a_MO,3.3131835798412857e-10
Fix_a_d_MO,pctFirstFixa_aEY,0.6559143288668096
Fix_a_d_MO,pctFirstFixa_aMO,1.8301547039017602e-07
Fix_a_d_MO,pctFirstFixa_aBG,0.45495858031253406
Fix_a_d_MO,pctFirstFixc_aEY,0.762588368906856
Fix_a_d_MO,pctFirstFixc_aMO,8.855935217256051e-10
Fix_a_d_MO,pctFirstFixc_aBG,0.1615940250761132
Fix_a_d_MO,pctFirstFixa_dEY,0.8275390990282492
Fix_a_d_MO,pctFirstFixa_dMO,3.8244587717424183e-14
Fix_a_d_MO,pctFirstFixa_dBG,0.6559143288668096
Fix_a_d_MO,pctFirstFixc_dEY,0.13137349750933128
Fix_a_d_MO,pctFirstFixc_dMO,1.1596106813063213e-07
Fix_a_d_MO,pctFirstFixc_dBG,0.2947315244608633
Fix_a_d_MO,meanRT-a_a,0.05104336664343112
Fix_a_d_MO,meanRT-c_a,0.17038879482822933
Fix_a_d_MO,meanRT-a_d,0.05168296400804436
Fix_a_d_MO,meanRT-c_d,0.12149989914216461
Fix_a_d_MO,msTotal.a_a,0.050713477396257686
Fix_a_d_MO,msTotal.a_c,0.8606150618367528
Fix_a_d_MO,msTotal.d_a,0.8398722544487287
Fix_a_d_MO,msTotal.d_c,0.35003177240360833
Fix_a_d_MO,pctOffscreen.a_a,0.4593154799573057
Fix_a_d_MO,pctOffscreen.a_c,0.42398947145493215
Fix_a_d_MO,pctOffscreen.d_a,0.6220816878286349
Fix_a_d_MO,pctOffscreen.d_c,0.21740042970245047
Fix_a_d_MO,pctOnBackground.a_a,0.8669042702146202
Fix_a_d_MO,pctOnBackground.a_c,0.815077623351368
Fix_a_d_MO,pctOnBackground.d_a,0.7514496495227843
Fix_a_d_MO,pctOnBackground.d_c,0.9201268445867927
Fix_a_d_MO,pctSamplesOffscreenL,0.3370412245561567
Fix_a_d_MO,pctSamplesOffscreenR,0.30852223154143416
Fix_a_d_MO,ARI_6_P,0.8014962550248024
Fix_a_d_MO,SCARED_P,0.623840347099165
Fix_a_a_BG,Fix_a_a_EY,0.0006933500254037749
Fix_a_a_BG,Fix_a_a_MO,0.2987535640112457
Fix_a_a_BG,Fix_c_d_BG,4.962348075215356e-18
Fix_a_a_BG,Fix_c_d_EY,0.012448974568196351
Fix_a_a_BG,Fix_c_d_MO,0.6169660796988611
Fix_a_a_BG,Fix_c_a_BG,2.5590211528746133e-14
Fix_a_a_BG,Fix_c_a_EY,0.0023172838207010326
Fix_a_a_BG,Fix_c_a_MO,0.44792945393721817
Fix_a_a_BG,Dwell_a_d_BG,2.716859576484945e-22
Fix_a_a_BG,Dwell_a_d_EY,1.2842750394590724e-05
Fix_a_a_BG,Dwell_a_d_MO,0.5506911473339338
Fix_a_a_BG,Dwell_a_a_BG,9.127691722577991e-25
Fix_a_a_BG,Dwell_a_a_EY,3.7818710339443918e-06
Fix_a_a_BG,Dwell_a_a_MO,0.3093435431363004
Fix_a_a_BG,Dwell_c_d_BG,2.9114251604184754e-20
Fix_a_a_BG,Dwell_c_d_EY,0.00023646611891100667
Fix_a_a_BG,Dwell_c_d_MO,0.5889475799588583
Fix_a_a_BG,Dwell_c_a_BG,5.248914325913598e-20
Fix_a_a_BG,Dwell_c_a_EY,0.00014924152815012904
Fix_a_a_BG,Dwell_c_a_MO,0.6185769780592174
Fix_a_a_BG,pctFirstFixa_aEY,0.0005916457774283082
Fix_a_a_BG,pctFirstFixa_aMO,0.29761216672167834
Fix_a_a_BG,pctFirstFixa_aBG,1.0530159206040145e-13
Fix_a_a_BG,pctFirstFixc_aEY,0.011561851588949488
