,Calm_Direct_FinalMax,Calm_Avert_FinalMax,Angry_Direct_FinalMax,Angry_Avert_FinalMax,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_aBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixa_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctFirstFixc_dBG,meanRT-a_a,meanRT-c_a,meanRT-a_d,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR,ARI_6_P,SCARED_P
pctFirstFixa_aMO,-0.20005021812524978,-0.1497839479427184,-0.15835820099464937,-0.16625160399607256,-0.12570902152682328,-0.145981211379659,0.6572659714823884,-0.17860460940312894,-0.1634536164233609,0.7666645362410531,-0.17017769499557278,-0.1847738353865014,0.7492554373069098,-0.1965797730649427,-0.1284784028730292,0.6839778191357014,-0.13349638231889666,-0.1919251137751343,0.6555084249928592,-0.17728540766783552,-0.21870884620503697,0.7567044763109654,-0.16991370138711487,-0.24560489342986463,0.7458537051643631,-0.21462517120166555,-0.20808089297318513,0.6085703353358737,-0.2016785122006293,1.0,-0.1610576355508119,-0.11549223357351472,0.5925159615902064,-0.1089315898091333,-0.1977033517751501,0.6873238386470654,-0.029031425113799532,-0.2175926931488276,0.7696677930733364,-0.09174352989335777,-0.1603162547609405,-0.1655388740108809,-0.1542653383351802,-0.18107239202909745,0.05579330496010697,-0.13166108891853082,0.021792096435334148,-0.10530849007311123,-0.0001331641560098087,-0.08940339139824814,-0.0311339996681079,-0.0127017251110366,-0.1486781336831075,-0.17860479345190933,-0.15068838508729585,-0.12087134958544629,0.014370195142310202,-0.016668444939837785,0.1830369088051423,0.24055067271955596
pctFirstFixa_aBG,0.16308052285135055,0.12467189632354854,0.11773176591079233,0.14273478637154036,0.688908872599051,-0.45570460539297597,-0.1396209109892111,0.8083960538209238,-0.49525005466033273,-0.20393301049673632,0.6248571280317267,-0.41596213987265535,-0.08633613987806335,0.5797085130120284,-0.4735704545339559,-0.12777337564212427,0.7292632281893545,-0.5142942798034554,-0.10477630496137874,0.7803055718637534,-0.5407168696641595,-0.20974914798705352,0.6747358173997319,-0.4777096182367087,-0.07488256880379371,0.6695523079279821,-0.49177583759071863,-0.0690256709430842,-0.494170252934041,-0.1610576355508119,0.9999999999999998,-0.4000865687676104,-0.13193439409565222,0.7337020287866916,-0.44452969610869375,-0.07697252733673195,0.7793709214645385,-0.329037885687319,-0.05491084463140091,0.6946944118891998,-0.12089987090104085,-0.09332935620748674,-0.058800585535264176,-0.057521566169934965,-0.3659855358947557,-0.2070623670009388,0.09946436074885487,0.036184145273179584,0.05834544516575785,0.10112410680856733,0.10060500767932379,0.06599741662190739,0.6058914801988204,0.5624548357684315,0.5696581723669935,0.5470657220536532,-0.0006980248892896439,0.028576883747673476,0.21995628444278692,0.2699248110496658
pctFirstFixc_aEY,-0.022761807290349705,-0.015177936712285827,-0.027857778331388423,-0.02046741610478472,-0.39912937235113083,0.6878330070102314,-0.08882897547728233,-0.38006609746940667,0.6612063111678305,-0.09190012968494556,-0.3508985759575663,0.7441159052198759,-0.12039999699480461,-0.3460143200971256,0.816899081480566,-0.17967821559481492,-0.4547481614096626,0.5976222347394289,-0.15841736785529573,-0.3995517478767995,0.545980443005102,-0.14963796382070718,-0.40659815205915734,0.6407807957928738,-0.17118212893113763,-0.4201850931450777,0.6790244885535309,-0.2352739413491243,0.6937377419581795,-0.11549223357351471,-0.40008656876761045,1.0,-0.13545199782739456,-0.5167041956530379,0.7759769307438147,-0.19206934722903762,-0.47273754322295236,0.7638680747383426,-0.18222902447415096,-0.4117500068674907,0.13497017459891142,0.2169279010671938,0.11428396996213959,0.17447331971596303,0.305909224911254,0.24058371658737995,0.1322379780763641,-0.01778080983044858,-0.083788449172032,-0.07179435245217355,-0.15620715647744657,-0.25454301101541604,-0.36474742217545875,-0.34352822529699273,-0.3876321676956895,-0.45952076825683064,-0.18431568277138713,-0.1718217459687131,-0.2074657017658149,-0.15573151055633408
pctFirstFixc_aMO,-0.20436850599090323,-0.15797205446498933,-0.1557730703121851,-0.1567329299141259,-0.18966820574720888,0.0036434563467776376,0.724182409331822,-0.14112853137988338,0.008722116731826449,0.721300265769672,-0.24865795066384122,-0.09611609432767021,0.6976418606722196,-0.21827644278742633,-0.10894713406719357,0.8917783034276365,-0.17199566394277505,-0.05416595278307382,0.7523458649902071,-0.18086815966286726,-0.07652422570918116,0.7845943407803978,-0.24515256569815402,-0.2082646016121376,0.7312366717624756,-0.23412590380232054,-0.16498829954990493,0.8696118073019082,-0.12244990680462771,0.5925159615902064,-0.13193439409565222,-0.13545199782739462,1.0,-0.23873460018745168,-0.12012572456030286,0.7082886154668805,-0.09552940233357961,-0.1942459408035493,0.6467330685360309,-0.22675055007405354,0.249373590165894,0.17801120341291737,0.23633056398153007,0.17422859350265246,0.16733072910279972,-0.015236377454308156,0.07516496103617396,-0.01121663449524273,-0.09735803381330353,0.04793448906729464,0.011486106279296898,0.005864827332322263,-0.16691971808136805,-0.11615165101026696,-0.12987972429060002,-0.1076627377535138,-0.06309625457537799,-0.00935494920722357,0.0119026525881538,0.1321733530864412
pctFirstFixc_aBG,0.11252368741837403,0.04817801322311328,0.08912814187531616,0.0945738184489614,0.7635581002885419,-0.5435446395422089,-0.24125738306432098,0.7549165305840492,-0.5556859990982663,-0.20547951580873325,0.7595718485690497,-0.46302331285052006,-0.14799628938944773,0.7942136041223947,-0.508571605481289,-0.2367554816915654,0.7636609005895282,-0.5949760665228496,-0.21019728174831348,0.7279972306179685,-0.5960719961754051,-0.18857567497836542,0.7504482692654513,-0.48800136988631865,-0.1476100152256238,0.818051390641523,-0.5352763027328509,-0.19065869069967048,-0.4660281987489977,-0.10893158980913328,0.7337020287866916,-0.5167041956530379,-0.23873460018745166,1.0,-0.5000473577324235,-0.21715658365147852,0.7822849156900641,-0.3792276051779115,-0.0712875035018299,0.81718166576448,-0.11768445435121228,-0.14347890923281512,-0.10126990984064485,-0.08612641595813371,-0.33677425611330486,-0.2655814611727831,0.003050358738770474,0.0969676357107975,0.12016459622287778,0.06749779852522508,0.08394333258502683,0.06571073986337789,0.5443746379156792,0.5362085383063414,0.5256253691324299,0.5065425966187049,0.12971311869522661,0.09351310633580368,0.4160633091189258,0.2743330399630572
pctFirstFixa_dEY,-0.0488787668302059,-0.042814268899217196,-0.03989294545994534,-0.07221923875702788,-0.454912013961019,0.8752021209587955,-0.07477739091748899,-0.476571263139689,0.7951468822496353,-0.05002761531485837,-0.4381496227009435,0.8622549852119438,-0.11117977843524662,-0.37026542251487715,0.8517308840950896,-0.16361336351590672,-0.5169509790133664,0.8173180686669673,-0.18883152988828755,-0.5040026587685602,0.7213516270450196,-0.1465159566553793,-0.4858822737632872,0.7844195917087556,-0.18937607608642884,-0.4699758860409793,0.7969987343805167,-0.24342389703664533,0.7936094870877035,-0.19770335177515017,-0.4445296961086937,0.7759769307438147,-0.12012572456030284,-0.5000473577324236,1.0,-0.19624622458743377,-0.5307803287627911,0.7874340441619292,-0.2467759953115251,-0.5097296964536392,0.3231816981056175,0.37541765153405426,0.30098031414528736,0.354649783567155,0.3322986373251922,0.3360540677371831,0.16023276921493212,0.01548531712465848,-0.06381376116046059,-0.07866559994425067,-0.03382376483466979,-0.12637199425573284,-0.3760250203220231,-0.3623040297753946,-0.35248313119228303,-0.4125878341029355,-0.09954398153324742,-0.08458100948525824,-0.2790363170628513,-0.31475834463066
pctFirstFixa_dMO,-0.11918369609468038,-0.06171153390363898,-0.08325422528613886,-0.08879884701829673,-0.16062134853759316,-0.11850907522319339,0.8203892210550114,-0.15044207106385163,-0.15438494022677604,0.6982049929187554,-0.23382420154439285,-0.2445488750824095,0.7815866724577551,-0.21281851135308247,-0.20716245688179102,0.8365060346061114,-0.1633626631459675,-0.1805421964882342,0.8360653948846359,-0.19368671609809526,-0.21591635630346748,0.6581822612266921,-0.23673976863269536,-0.34422771654265294,0.806864616966464,-0.24433702478806557,-0.2821786808107546,0.8024331423933233,-0.20625677658758643,0.6873238386470654,-0.07697252733673195,-0.19206934722903762,0.7082886154668805,-0.21715658365147858,-0.19624622458743377,1.0,-0.035029465071442334,-0.29505702073415413,0.7518378764214299,-0.22976010114101086,0.017033939432210182,0.029942801368315456,0.015029981135196782,-0.009930843396231202,0.12132550378616956,-0.15260595349256448,-0.08670114588237067,-0.1968888821217719,0.0995633465078069,0.1086343494884408,0.04692881115551152,0.10608657334478597,-0.06483372269204805,-0.052856307245929164,-0.08353872203221611,-0.044105079092825586,0.045907854566886584,0.057290433193772396,-0.021160230107425012,0.1775498338449181
pctFirstFixa_dBG,0.10184154840616616,0.06369223424930004,0.06162213101671023,0.09337163919065389,0.8816307093008657,-0.46934593284411025,-0.09114159746562145,0.831430923841399,-0.47505173275082596,-0.11626736767294686,0.777787141898941,-0.45745154962496126,-0.008178325218036736,0.7463912635370351,-0.4781220865034109,-0.0734475026561202,0.8760811753787947,-0.5412944329640861,-0.06203049309232894,0.8061503781332723,-0.5423045082847797,-0.11429364808792067,0.8011767306124479,-0.5097514820374831,0.009276306120473407,0.8082317360202934,-0.5219362324803904,-0.02929100452628827,-0.4849404351529621,-0.029031425113799546,0.7793709214645385,-0.4727375432229524,-0.09552940233357961,0.7822849156900643,-0.5307803287627911,-0.03502946507144236,0.9999999999999999,-0.43588466836328726,0.06869367633021037,0.8304936147378351,-0.07701209971237319,-0.09801032206392081,-0.04603590096618504,-0.07394425144970575,-0.3581954637079048,-0.2838839730248149,-0.05392309733692553,0.058416249321311384,0.05538341096009196,0.031594917344861626,-0.037615762227272274,0.03888474618530923,0.552309637692555,0.5534787871768205,0.5186127933650866,0.5136886739328432,0.05644812324353785,0.034094663507098694,0.3315243115061295,0.35291019996992234
pctFirstFixc_dEY,-0.006071257940823164,-0.006487609558088581,-0.016177488213784695,-0.021211912331424092,-0.3781067538340564,0.6709648631858451,-0.26124535544923394,-0.3927220442325005,0.6366332450729971,-0.1895712214149795,-0.39460232902053194,0.8083988155265334,-0.2383407088195522,-0.3243790612983165,0.7271224749344061,-0.25949300424386207,-0.40640589580464415,0.6175551230407896,-0.2886247512913758,-0.37772684208126867,0.5639455175999606,-0.2550399212937134,-0.394450773333791,0.7069062722876245,-0.2635476510959536,-0.3662859501548398,0.6442620307256999,-0.27874522689308895,0.7793856520038719,-0.21759269314882757,-0.329037885687319,0.7638680747383426,-0.1942459408035493,-0.3792276051779115,0.7874340441619291,-0.29505702073415413,-0.43588466836328726,0.9999999999999999,-0.2252793999719746,-0.46179826697446796,0.06922269710864484,0.1245467462561548,0.04362225327584846,0.11644817124537944,0.3588813141648649,0.27663604535146596,0.03179395289945653,-0.04758205954840065,-0.1631866132655045,-0.17342338935961168,-0.13294377901351095,-0.2390361528500378,-0.3319502512968916,-0.3273611632935334,-0.3096906107739464,-0.41143948089924304,-0.20606116694261156,-0.1838669582035047,-0.2003431182526233,-0.24391615049889295
pctFirstFixc_dMO,-0.16783564420535133,-0.13246840976975452,-0.15098953218553385,-0.14885478351006884,-0.08677885447087139,-0.1922529931842907,0.6616398288859345,-0.12641682454302533,-0.19523581904166148,0.6149154869977346,-0.15875263286205685,-0.24916574116960755,0.8231522980119781,-0.14853923959067264,-0.2237780696517651,0.7914941369695825,-0.06719591280230794,-0.19135636780204204,0.6892199217448151,-0.11853003684653278,-0.2108609307618491,0.6057850073887412,-0.13797784510338787,-0.2903571940152483,0.8669591697593672,-0.12868907201454038,-0.24990917393248926,0.7525500412760402,-0.20237891851904122,0.7696677930733363,-0.05491084463140091,-0.18222902447415093,0.6467330685360309,-0.0712875035018299,-0.2467759953115251,0.7518378764214299,0.06869367633021034,-0.22527939997197466,0.9999999999999996,-0.1268962241068248,-0.08173485166612027,-0.0981294666000943,-0.1018396464157098,-0.0835105969959682,0.11693025903373146,-0.09031896414341704,-0.026204078635614757,-0.13668861568625484,-0.10014783291077015,-0.10436104884052469,-0.07395452580864639,0.011773925007426283,-0.11720493267883848,-0.13163910207347015,-0.1161547969808648,-0.05946786241117253,-0.09147885101585007,-0.07870599163052601,0.05486429401498268,0.2534495501169432
pctFirstFixc_dBG,0.19759050938100575,0.1438112229510051,0.1597601037115754,0.19389895264155615,0.8738818434149273,-0.4933178335597961,-0.19025883264960725,0.8481260045229533,-0.4745725591792594,-0.17984898239929384,0.9091349318649231,-0.44095930557174634,-0.15390045696777568,0.8456264651013317,-0.458100671729303,-0.23654137955479773,0.8406023698597485,-0.5946832148735893,-0.18820782687341467,0.8273489416219539,-0.5740874376183244,-0.1182836175613136,0.8636633170766954,-0.5243156779807058,-0.17949299097904647,0.8578186036325198,-0.5381661015760243,-0.19670119810394118,-0.4896329388939811,-0.09174352989335777,0.6946944118891998,-0.4117500068674907,-0.2267505500740536,0.81718166576448,-0.5097296964536392,-0.2297601011410108,0.8304936147378352,-0.46179826697446796,-0.1268962241068248,1.0,-0.03697570188992796,-0.0931467542637306,-0.006813776751027072,-0.015480112726187554,-0.36852126266432866,-0.1669528620595841,-0.023664879520233717,0.11217678448558682,0.15936231828519345,0.14162340310229862,0.09378988366686408,0.13393380184964548,0.589420325054472,0.5980132845778958,0.5766772037353468,0.5886001246176198,0.18472729732435747,0.15713897366879473,0.38539206367610335,0.2916444132300635
