,ARI_6_P,Angry_Avert_FinalMax,Angry_Direct_FinalMax,Calm_Avert_FinalMax,Calm_Direct_FinalMax,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,SCARED_P,meanRT-a_a,meanRT-a_d,meanRT-c_a,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctFirstFixa_aBG,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_dBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixc_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR
Fix_a_d_BG,0.07244806626969282,0.7211242353652446,0.8277894250085974,0.8164641011431211,0.6977043686330323,4.924737607842863e-14,6.942657785422864e-05,0.38019420456583575,6.638326868174325e-24,9.050602107946836e-05,0.4989486048312193,1.233311160132525e-21,0.0005036358539490937,0.4691784128187101,3.246782133019905e-19,0.0008885012221071147,0.6802006841047408,5.356058426066643e-19,0.0015362379870738278,0.3974233361901298,,0.0022171646011969258,0.42352699500229746,5.920864751804201e-22,0.004950267326892162,0.34417834341212117,6.638326868174325e-24,0.0125945324831522,0.6792743782590297,0.08621156098691775,0.9394680239716562,0.8316206975708251,0.9836001042804521,0.8427211877643864,0.029242784650100783,0.24781801719109056,0.8710153692064719,0.5077847114828169,2.953903133348376e-08,0.0018062447124053253,0.5489763239114973,4.337525188014377e-18,0.0017670789599147476,0.4151174207819009,5.961446198817609e-11,0.008504583023842915,0.32523181357622455,2.0033276617313347e-17,0.014195397130963846,0.7104007965841602,0.4907854403150231,0.8164641011431211,0.956194586246404,0.7673814672539668,1.3853321077972433e-05,1.671344974321772e-05,6.344279899922429e-05,0.0002685725342980803,0.5079947491022716,0.45517658060166033
Fix_a_d_EY,0.09076087949710705,0.4217182913758211,0.46993573886815354,0.5751145041923207,0.47651069078881464,0.0003529381138230217,3.0160945749636584e-15,0.983478955082086,0.00017949176234205113,2.2165525755595298e-19,0.7898386202667611,0.0008419422364005109,1.984695412021896e-14,0.40911099063854595,0.00031770918429920876,9.526285350664386e-13,0.7421717488183306,0.0020592436542252626,1.5012085310944413e-27,0.5763728163406433,0.0022171646011969258,,0.711263196938378,0.007566175598046529,3.4018300146190866e-19,0.8643146069887673,0.0020610789081710293,1.6940118568968247e-20,0.9057561787383331,0.025151522372475588,0.0006325089270203928,0.0006557750840357534,0.0008420380744010404,0.0006083995135636571,0.0017680381368844506,0.041372771897909846,0.3179020346294352,0.990209643497743,0.0017250480000764225,2.7092684040451365e-09,0.46592935505814403,0.0011435955139985467,1.5975215437873203e-17,0.5763179938192429,8.151170968125026e-05,3.180500722816696e-08,0.985318291119518,0.0005275799037085011,1.0146028951323997e-07,0.3179020346294352,0.7591834147353922,0.7851392455101257,0.6959794031918758,0.5891693418367182,0.009194412537140673,0.010222839135474613,0.010730483663446741,0.002893859101844767,0.8508193501215714,0.8710153692064719
Fix_a_d_MO,0.768068176430334,0.28499320608503187,0.28188305729601015,0.35150733322081035,0.2112831290695955,0.2939016717607265,0.8087066753116503,8.679488801089628e-14,0.36045318945846266,0.8038114418355693,3.813027804891095e-26,0.18300946048025607,0.41370855926735295,3.2347666319862333e-10,0.2160712804489574,0.1901295904928589,1.7705833905042847e-16,0.4971205088284626,0.7124743617909792,5.2312480114968766e-18,0.42352699500229746,0.711263196938378,,0.26405926945295005,0.8429704816307083,7.432362353469811e-16,0.29432131354297336,0.7218602519260624,9.342109066503836e-19,0.6318594865311803,0.04526507288367134,0.04598163401439282,0.16328067893796072,0.10977366726400078,0.05265301941747006,0.8495626889824766,0.8508193501215714,0.37642941286194603,0.49349403908178924,0.6150989957710473,2.449888906016548e-07,0.6902709389691392,0.7565001374339084,9.996074778401052e-14,0.18589601545717566,0.7012322880539191,1.965010794001272e-09,0.3228738528246621,0.13761564030576995,1.8648090922195474e-07,0.45517658060166033,0.4568220545107212,0.6122453805707481,0.21726644228049038,0.8878309809622983,0.808401787839162,0.7761704199818408,0.9057561787383331,0.34307372560799343,0.30754614457180546
Fix_c_a_BG,0.04104410023475328,0.7568034036102472,0.8470882265719889,0.89327455856075,0.7603216054865902,1.9525678644871086e-09,0.00016609040481659282,0.2837669598981363,2.397428169489531e-13,0.0003832616338874993,0.28525637440536394,3.83161013676003e-21,0.001478207556817517,0.3087543343401082,2.0683050384406208e-15,0.0029962408857818206,0.4228736200085942,8.194346903533027e-14,0.004484029389648167,0.28525637440536394,5.920864751804201e-22,0.007566175598046529,0.26405926945295005,,0.01850480182777628,0.2511422920697505,1.0353540567790768e-26,0.049624495367218496,0.4151174207819009,0.27866992860677575,0.6702885142724895,0.5683892536705792,0.754943311612102,0.5031940144923632,0.11844018259810743,0.38515576461377726,0.928235570194358,0.5549935384017676,1.6760218579114493e-05,0.018000268981592026,0.3064019717170016,2.919398436971272e-10,0.01714895503651189,0.2635330252747646,2.4092261865520527e-12,0.02909297557269704,0.24606608674497282,2.7622971931852496e-15,0.04474965300544613,0.4562743073456543,0.25217252832836196,0.6838901000797619,0.7864949990608012,0.580573547073304,0.00024443524687962556,0.0001236816677221273,0.0007102846133081017,0.0012380553362024613,0.20050002306874637,0.22440978994730593
Fix_c_a_EY,0.321447198447749,0.5153722041891288,0.5538815220315683,0.583050988486516,0.5598691322036343,0.001035426012550592,5.961446198817609e-11,0.6276157706715515,0.0003969910769940464,2.0081216940283807e-12,0.31527474968533653,0.0020592436542252626,3.030602284922623e-17,0.12246385344670768,0.0006358409045589701,6.151350092561566e-14,0.3728326204578324,0.0029962408857818206,5.353258120131297e-19,0.9034032755490659,0.004950267326892162,3.4018300146190866e-19,0.8429704816307083,0.01850480182777628,,0.47662321246219463,0.005274067819357451,1.0133557985715971e-22,0.8424038085683792,0.06455578390428099,0.08162384845384085,0.10654275962707202,0.020480197165373863,0.04543695005231998,0.0029642574376447153,0.10345725918035242,0.8495626889824766,0.8932352908898701,0.0010013553751871817,1.4618490549415379e-08,0.5364165755874786,0.0008721996247307292,1.0639121304053915e-15,0.2796096626333303,0.0003109760935425223,1.559066179883389e-13,0.6161535553906812,0.0016033059949222062,1.5444268391037467e-09,0.2295715290233677,0.7461540707221698,0.6802006841047408,0.6544492396064793,0.5044493627510857,0.005112342747684495,0.005489827726478435,0.006375406239454793,0.001432654857083274,0.8508193501215714,0.8924462345430042
Fix_c_a_MO,0.9286885274462854,0.40531152361547496,0.38185634204927743,0.4151174207819009,0.2623363178227734,0.28525637440536394,0.48252977174312983,4.3838460465433985e-13,0.3724200638227132,0.5404188635526037,4.408439296392648e-15,0.1855291293698824,0.2266839729756712,6.414708466587535e-23,0.18877221598949867,0.07960347268708722,2.6655463149803613e-16,0.4151174207819009,0.8508193501215714,6.723518679897814e-14,0.34417834341212117,0.8643146069887673,7.432362353469811e-16,0.2511422920697505,0.47662321246219463,,0.2042526209176385,0.4083607172651933,1.8469875277860474e-15,0.657513426381546,0.2681005475027832,0.3087543343401082,0.4151174207819009,0.4151174207819009,0.16675120950512193,0.8599582666115368,0.99679481204993,0.681773969555216,0.5401815584762826,0.3795112459170472,4.166500799431482e-08,0.7586944479786051,0.40503154272307945,1.092759859673441e-14,0.1959964888650856,0.35467731561702703,5.058884274986208e-19,0.19620923247786037,0.14165211474423858,3.204939428236822e-12,0.8387835641330667,0.8936734554583246,0.8236722176818917,0.612424355251937,0.3863451081968339,0.4570379610296553,0.519892231566924,0.8117807074104566,0.9178630537618183,0.8375386706132257
Fix_c_d_BG,0.0993297288546231,0.6183821268076514,0.7965412939228417,0.7969788226352117,0.6371942726226361,4.374517197838313e-12,2.2040522194909224e-05,0.3675672455101628,1.1877319551262265e-15,5.45462519266556e-05,0.3152935165817671,6.152037311337921e-21,0.0002941975898335069,0.2748578377542237,4.594052642851849e-22,0.00027840657812008043,0.36412401666454236,3.0246301494260887e-17,0.0014601412601338121,0.2996326886366012,6.638326868174325e-24,0.0020610789081710293,0.29432131354297336,1.0353540567790768e-26,0.005274067819357451,0.2042526209176385,,0.01061275456832889,0.3643793782198354,0.2113082507549062,0.8491499637823751,0.7461540707221698,0.9394680239716562,0.7251330210222614,0.024549007425468738,0.40855175942322475,0.9916356924576114,0.38627328262376,1.7024305083610843e-06,0.007130040259805943,0.38185634204927743,1.4064510742378013e-11,0.0029156862041498748,0.20245556883091395,8.859019324760608e-11,0.026206297502367835,0.1678339827741056,6.4889223986198604e-21,0.009532576682022877,0.41956770588900144,0.20351180187370801,0.6882150530047456,0.7568034036102472,0.6623641848464593,1.8653052664931226e-05,4.633506753660195e-05,0.00016599169244404873,0.00020752482691837603,0.24062663141303095,0.2959003696193613
Fix_c_d_EY,0.4568220545107212,0.4989486048312193,0.49349403908178924,0.583050988486516,0.5230211061711514,0.004649276422750768,2.8477781045347053e-10,0.5634705687934896,0.0016635887756038836,1.5168425268721037e-11,0.26756864805934916,0.006526659512129354,3.1107417248808738e-12,0.13656445432944825,0.001888687545551528,7.682663434322059e-15,0.34780429218620323,0.012626178393467517,1.3371518023208682e-18,0.9836001042804521,0.0125945324831522,1.6940118568968247e-20,0.7218602519260624,0.049624495367218496,1.0133557985715971e-22,0.4083607172651933,0.01061275456832889,,0.7660184852367229,0.10345725918035242,0.03437714009780745,0.0401192733771554,0.028731216910292026,0.009980136408320593,0.0012675412291322402,0.025190561910816294,0.7298557735261629,0.7251330210222614,0.00549395414484624,4.682628313318938e-10,0.341483344903746,0.001634735087590134,1.752352347354247e-16,0.17819180426251774,0.0013906997512682668,3.5290721335171786e-10,0.6702885142724895,0.0026845693403942028,4.5413276980916427e-13,0.16675120950512193,0.5708749981358283,0.7251330210222614,0.8491499637823751,0.5573408071515339,0.01291285544475442,0.022947022222480674,0.04100883855776875,0.005521339774387485,0.8338953227516676,0.9352977032539065
Fix_c_d_MO,0.8946531030913836,0.37398219218875467,0.3764905866344537,0.4893479173303146,0.31255576205144286,0.4233125084616216,0.7049955652887959,2.259998107475641e-10,0.5542801336105773,0.6639427522934948,4.155298450858479e-13,0.3443607726228431,0.4486801805453868,1.274728033654533e-09,0.3064019717170016,0.2447062021547464,7.225483738019398e-27,0.597696780768719,0.8599582666115368,1.9258771357106043e-17,0.6792743782590297,0.9057561787383331,9.342109066503836e-19,0.4151174207819009,0.8424038085683792,1.8469875277860474e-15,0.3643793782198354,0.7660184852367229,,0.4458790453162919,0.3398716301601921,0.38185634204927743,0.5523744534758392,0.35297541428839185,0.08685138499057095,0.35150733322081035,0.8924462345430042,0.3987267174072316,0.711263196938378,0.4151174207819009,2.2661684426599926e-10,0.9682481650475804,0.6049020192723411,9.496092508612229e-12,0.4568220545107212,0.5698043419204091,1.5767572253464086e-08,0.43555372567291223,0.19157519644196913,7.041037709377494e-14,0.7632318846608231,0.80666663176133,0.6882150530047456,0.4890256398739817,0.8424038085683792,0.7774747076661752,0.8495626889824766,0.9467899467005466,0.6902709389691392,0.5683036576261028
SCARED_P,0.0012675412291322402,0.8495626889824766,0.7568034036102472,0.8145084651594132,0.7722681728894056,0.040973823235093056,0.009517194015029226,0.6902709389691392,0.026000350279863253,0.015184685717521648,0.4228736200085942,0.19104151066200378,0.04139083335716135,0.4372533795644607,0.06361842524078928,0.15800249076662654,0.3502437945709424,0.0799910081034941,0.008328499332888996,0.9023331840870873,0.08621156098691775,0.025151522372475588,0.6318594865311803,0.27866992860677575,0.06455578390428099,0.657513426381546,0.2113082507549062,0.10345725918035242,0.4458790453162919,,0.10345725918035242,0.12229560013313699,0.06424912298330555,0.11415376490718614,0.31720359329257775,0.2837669598981363,0.7632318846608231,0.8168943824136302,0.11984781220730441,0.008536717337681188,0.18700114755212768,0.025190561910816294,0.054206665253002974,0.3596332028937172,0.11177688177576975,0.42813197228070643,0.522494473402897,0.08370109376814196,0.17921069389466773,0.1567330989895827,0.9352977032539065,0.8495626889824766,0.5611754527475835,0.7761704199818408,0.2939016717607265,0.3724200638227132,0.5153722041891288,0.3591778723150883,0.8853726849836611,0.8584107916143494
meanRT-a_a,0.7251330210222614,0.3179020346294352,0.36412401666454236,0.46993573886815354,0.37642941286194603,0.7632318846608231,0.011418709341755914,0.2868151458350335,0.8145084651594132,0.01279458243796953,0.1772697214512524,0.9712533646240656,0.10010460616507812,0.7586944479786051,0.8201358919112919,0.2422378016148128,0.3764905866344537,0.8946531030913836,0.0008765869066860079,0.13017919452565546,0.9394680239716562,0.0006325089270203928,0.04526507288367134,0.6702885142724895,0.08162384845384085,0.2681005475027832,0.8491499637823751,0.03437714009780745,0.3398716301601921,0.10345725918035242,,1.4910800829252027e-31,5.220883405702911e-19,4.1474472382082664e-26,0.014362626988036673,0.26756864805934916,0.19620923247786037,0.8038928827612309,0.5683036576261028,0.3064019717170016,0.4151174207819009,0.7461540707221698,0.045650030151879364,0.9381397760178265,0.5790724005281059,0.5139806352850266,0.166699788961045,0.8725130462366038,0.7728714430959405,0.7256222740415671,0.9948983954535321,0.8316206975708251,0.8508193501215714,0.5891693418367182,0.7538345449258141,0.9334932504449208,0.9273734586132275,0.9659060921733926,0.5790724005281059,0.44775504627289203
meanRT-a_d,0.80666663176133,0.3689364394636638,0.42071336128216946,0.5336645303186822,0.42593260054195836,0.9352977032539065,0.019491181800218294,0.3319016950047096,0.9598380199776506,0.013748109793238908,0.20610863195290996,0.8508193501215714,0.10274624612846696,0.8073169833524212,0.9246801833770629,0.2556780885409783,0.4588211375659615,0.6780018635881918,0.0014621593289911809,0.17416951627190974,0.8316206975708251,0.0006557750840357534,0.04598163401439282,0.5683892536705792,0.10654275962707202,0.3087543343401082,0.7461540707221698,0.0401192733771554,0.38185634204927743,0.12229560013313699,1.4910800829252027e-31,,3.8823583994462036e-21,1.295834555666884e-26,0.06846723625212155,0.27331188846886934,0.08127732775352496,0.9413771247339923,0.80666663176133,0.36947992051260686,0.4343313891376316,0.8482732028085466,0.07050052598405909,0.9441126997371408,0.6512786596223041,0.5907635166508398,0.1965421330909159,0.9722260656427006,0.8508193501215714,0.6486532845579024,0.9700287231575834,0.8932352908898701,0.9630826602971929,0.7076370838423636,0.8691156076720106,0.9276100748313404,0.9226515731499475,0.9961400906660222,0.5302643204263879,0.4458790453162919
meanRT-c_a,0.7969788226352117,0.30348459593624705,0.35297541428839185,0.4458790453162919,0.31862205141613037,0.8023128729987746,0.007566175598046529,0.522494473402897,0.8053771734334952,0.002783747628773335,0.34307372560799343,0.956194586246404,0.006936450962443378,0.8514688709614772,0.7282524078469246,0.057553877493897135,0.6330071268997145,0.8491876005941895,0.0031258870273770667,0.35297541428839185,0.9836001042804521,0.0008420380744010404,0.16328067893796072,0.754943311612102,0.020480197165373863,0.4151174207819009,0.9394680239716562,0.028731216910292026,0.5523744534758392,0.06424912298330555,5.220883405702911e-19,3.8823583994462036e-21,,3.447583272734366e-22,0.168317880644426,0.29418677886849115,0.24144657583088294,0.7505602677148697,0.681773969555216,0.33579129714815475,0.3970223571160402,0.6629263020963554,0.015116073624921544,0.8946531030913836,0.47662321246219463,0.24974048069649293,0.3591778723150883,0.6821867227072935,0.5541833603155,0.6626535801267593,0.8029007438473273,0.7851392455101257,0.8201358919112919,0.8726333476034138,0.570100048686063,0.6217627097576814,0.6451197636458065,0.6318594865311803,0.8827640874311955,0.808401787839162
meanRT-c_d,0.8421418103129367,0.39208130999903484,0.4151174207819009,0.5404188635526037,0.4151174207819009,0.9378806746573465,0.016484390459613425,0.4747877441380996,0.9509959045228821,0.009980136408320593,0.3940859809002833,0.8164641011431211,0.059161337393341375,0.9630826602971929,0.928813170032339,0.11079627027643081,0.5336645303186822,0.6598411441404376,0.001429058405509001,0.2396123043632212,0.8427211877643864,0.0006083995135636571,0.10977366726400078,0.5031940144923632,0.04543695005231998,0.4151174207819009,0.7251330210222614,0.009980136408320593,0.35297541428839185,0.11415376490718614,4.1474472382082664e-26,1.295834555666884e-26,3.447583272734366e-22,,0.04139083335716135,0.21726644228049038,0.11000223112350309,0.9414932272598432,0.8091056654044702,0.3500486558484438,0.35150733322081035,0.7568034036102472,0.0245482762385757,0.9630826602971929,0.7121291780243264,0.3697629935939529,0.3706005607444287,0.9429337054350594,0.583050988486516,0.7211242353652446,0.9642774059729112,0.9659060921733926,0.8946531030913836,0.7774747076661752,0.8610045907106266,0.9570631791550847,0.99679481204993,0.9413771247339923,0.7251330210222614,0.528762617759801
msTotal.a_a,0.808401787839162,0.34808073214934904,0.2779640832899135,0.4151174207819009,0.3643793782198354,0.0804045476640436,0.011325524905746568,0.13673674108842684,0.040973823235093056,0.03732658603481909,0.1822940396702297,0.12412867078911698,0.04139083335716135,0.3398716301601921,0.05195875450874001,0.029709767941679288,0.12246385344670768,0.05272288024753861,0.0012753885603343916,0.028515642893854908,0.029242784650100783,0.0017680381368844506,0.05265301941747006,0.11844018259810743,0.0029642574376447153,0.16675120950512193,0.024549007425468738,0.0012675412291322402,0.08685138499057095,0.31720359329257775,0.014362626988036673,0.06846723625212155,0.168317880644426,0.04139083335716135,,0.3325390878729041,0.7568034036102472,0.12027989478633246,0.018877713223885977,0.06281953634418946,0.8156964540069226,0.022572616510563293,0.0388814168810518,0.5673713188961814,0.035421151949914124,0.06453491941624115,0.3912972618043715,0.017901508363012516,0.022232965004229603,0.5813977056320311,0.80666663176133,0.8932352908898701,0.8236722176818917,0.7260398113945874,0.2868151458350335,0.3591778723150883,0.5328509835585423,0.4568220545107212,0.7679687423794795,0.7210015263558045
msTotal.a_c,0.3064019717170016,0.7774747076661752,0.7457936453950429,0.722017073121779,0.727703799403054,0.3301295441800315,0.02909297557269704,0.9219835765774552,0.22904888313935684,0.029399547873256587,0.9961400906660222,0.24781801719109056,0.12600674383757016,0.8725130462366038,0.37903753956718456,0.06556543642178597,0.533246391118949,0.3179020346294352,0.05307788023960481,0.7175964372609018,0.24781801719109056,0.041372771897909846,0.8495626889824766,0.38515576461377726,0.10345725918035242,0.8599582666115368,0.40855175942322475,0.025190561910816294,0.35150733322081035,0.2837669598981363,0.26756864805934916,0.27331188846886934,0.29418677886849115,0.21726644228049038,0.3325390878729041,,0.1830840931858659,0.580573547073304,0.2796932778194807,0.08972158260528827,0.5238807506920382,0.09583862025411093,0.03595447763130267,0.4409391040006086,0.12821516345763434,0.18700114755212768,0.9437326907160307,0.39225086741524523,0.10778361913893195,0.6943345531400279,0.7175964372609018,0.9630826602971929,0.7851392455101257,0.35297541428839185,0.38223580705797033,0.3087543343401082,0.6602446223272732,0.885275371229432,0.7722681728894056,0.5336645303186822
msTotal.d_a,0.7130613654221006,0.8726333476034138,0.8164641011431211,0.7945601677390767,0.9302031784637262,0.7774747076661752,0.3841277045958762,0.6420618160739773,0.8329577233429433,0.1633717352897184,0.8993493496111417,0.8584107916143494,0.5159748104629696,0.9930041869422693,0.9178630537618183,0.4316412965299877,0.8236145629561771,0.9609793686010674,0.5683036576261028,0.6661843421008969,0.8710153692064719,0.3179020346294352,0.8508193501215714,0.928235570194358,0.8495626889824766,0.99679481204993,0.9916356924576114,0.7298557735261629,0.8924462345430042,0.7632318846608231,0.19620923247786037,0.08127732775352496,0.24144657583088294,0.11000223112350309,0.7568034036102472,0.1830840931858659,,0.853920829116405,0.657513426381546,0.7298557735261629,0.926069820525245,0.8185445922706823,0.4151174207819009,0.7104007965841602,0.9877825323364864,0.522494473402897,0.7549786461593841,0.9202026178992724,0.8924462345430042,0.9084512297948555,0.7102325354752541,0.8643146069887673,0.8584107916143494,0.9226515731499475,0.9274515093273309,0.8878309809622983,0.9652613529957297,0.8508193501215714,0.972168237593056,0.928235570194358
msTotal.d_c,0.9166642733427046,0.9004702990529394,0.8839248932423325,0.9630826602971929,0.9322284763028723,0.8491499637823751,0.8599582666115368,0.7783523866040701,0.5270585224606344,0.8850320461701331,0.28499320608503187,0.5960671095743246,0.8584107916143494,0.7887156556395778,0.5719612750253649,0.9836001042804521,0.2837669598981363,0.5863481784789556,0.8364156600787434,0.7887156556395778,0.5077847114828169,0.990209643497743,0.37642941286194603,0.5549935384017676,0.8932352908898701,0.681773969555216,0.38627328262376,0.7251330210222614,0.3987267174072316,0.8168943824136302,0.8038928827612309,0.9413771247339923,0.7505602677148697,0.9414932272598432,0.12027989478633246,0.580573547073304,0.853920829116405,,0.8754561622299475,0.8329577233429433,0.6318594865311803,0.8073578357445836,0.9429337054350594,0.3064019717170016,0.6661843421008969,0.9352977032539065,0.9593829906961019,0.6000979314250894,0.8424038085683792,0.506127459030629,0.9563464893980768,0.5730661307826469,0.3128556476634952,0.89327455856075,0.7673814672539668,0.597696780768719,0.3255125216210717,0.7461540707221698,0.9249315116652562,0.9084512297948555
pctFirstFixa_aBG,0.24144657583088294,0.48040803102936724,0.5790724005281059,0.5538815220315683,0.40547574321909585,1.0876001494835211e-11,9.102238623361887e-05,0.2728228531664586,1.297315694753182e-09,0.0002546166149550335,0.633788975639065,1.1068072728371883e-07,0.0005558261717610749,0.773649391839817,7.85910639370331e-08,0.0008780153264047371,0.7563258512479883,4.5413276980916427e-13,0.0004947442938741588,0.2865459946526154,2.953903133348376e-08,0.0017250480000764225,0.49349403908178924,1.6760218579114493e-05,0.0010013553751871817,0.5401815584762826,1.7024305083610843e-06,0.00549395414484624,0.711263196938378,0.11984781220730441,0.5683036576261028,0.80666663176133,0.681773969555216,0.8091056654044702,0.018877713223885977,0.2796932778194807,0.657513426381546,0.8754561622299475,,0.0005123756698315221,0.41369786353903726,1.1897129768525142e-11,0.002398396005211548,0.7461540707221698,8.932519011832032e-10,0.008328499332888996,0.5230211061711514,1.9506448952207864e-08,0.04104410023475328,0.8164641011431211,0.8073578357445836,0.6512786596223041,0.6541262914871625,0.7851392455101257,4.714546555330896e-06,3.653023115783244e-05,2.6445376555591357e-05,7.046182845621325e-05,0.99679481204993,0.8993493496111417
pctFirstFixa_aEY,0.22904888313935684,0.9023331840870873,0.972168237593056,0.9352977032539065,0.928813170032339,0.0008427429549505563,1.151898449688494e-06,0.5148781294971185,0.0005385430313309005,1.0216200972283563e-06,0.38173845731776307,0.004118912323559659,1.7141739893497592e-06,0.2246855927957339,0.002379430068867119,3.5229219496918507e-06,0.32174963038890203,0.0008504671398622711,1.9490823784958525e-10,0.8645374461335212,0.0018062447124053253,2.7092684040451365e-09,0.6150989957710473,0.018000268981592026,1.4618490549415379e-08,0.3795112459170472,0.007130040259805943,4.682628313318938e-10,0.4151174207819009,0.008536717337681188,0.3064019717170016,0.36947992051260686,0.33579129714815475,0.3500486558484438,0.06281953634418946,0.08972158260528827,0.7298557735261629,0.8329577233429433,0.0005123756698315221,,0.2939016717607265,0.000694215532069516,2.569805416423217e-12,0.28188305729601015,0.0012675412291322402,2.0853062234838576e-08,0.562347113776561,0.0005969922134207869,1.1897129768525142e-11,0.2915222697219181,0.628409080544318,0.7898386202667611,0.7887156556395778,0.38985914293399704,0.010030365719931583,0.044857719706628364,0.025190561910816294,0.00581081890425863,0.4989486048312193,0.506127459030629
pctFirstFixa_aMO,0.34587348970226656,0.3945259086417992,0.4204763632811536,0.451875510499534,0.29683450530705296,0.3604075622933271,0.24470896202569817,1.1630131980131848e-10,0.5186724609946852,0.3180898299378423,2.720422649732323e-07,0.2569168324889744,0.277774276785652,4.109733317177006e-06,0.38223580705797033,0.17596957774940766,3.0526819059562574e-10,0.3584100503330972,0.40521502396275266,4.4459416214735744e-11,0.5489763239114973,0.46592935505814403,2.449888906016548e-07,0.3064019717170016,0.5364165755874786,4.166500799431482e-08,0.38185634204927743,0.341483344903746,2.2661684426599926e-10,0.18700114755212768,0.4151174207819009,0.4343313891376316,0.3970223571160402,0.35150733322081035,0.8156964540069226,0.5238807506920382,0.926069820525245,0.6318594865311803,0.41369786353903726,0.2939016717607265,,0.8982175989730927,0.3054456861864425,3.2848184668112844e-08,0.6161535553906812,0.5856250395591138,9.074630071126363e-06,0.688575782865414,0.24781801719109056,3.271730014582979e-11,0.9992156051710038,0.6987994561687368,0.8932352908898701,0.9556250983867012,0.45591711639062604,0.3584100503330972,0.44814315779999114,0.5683036576261028,0.9467899467005466,0.9394680239716562
pctFirstFixa_dBG,0.0393472784943966,0.681773969555216,0.7978679403206119,0.7931304544003809,0.6486532845579024,5.866944828222232e-13,8.578611827100049e-05,0.5907635166508398,1.3518800515976693e-17,8.936220481712809e-05,0.7969788226352117,4.600606815339517e-13,0.00019204225358670558,0.8971137972506876,1.063653812395053e-12,0.00029888764644640906,0.9642774059729112,2.2416954120462812e-14,0.0009551423449212223,0.583050988486516,4.337525188014377e-18,0.0011435955139985467,0.6902709389691392,2.919398436971272e-10,0.0008721996247307292,0.7586944479786051,1.4064510742378013e-11,0.001634735087590134,0.9682481650475804,0.025190561910816294,0.7461540707221698,0.8482732028085466,0.6629263020963554,0.7568034036102472,0.022572616510563293,0.09583862025411093,0.8185445922706823,0.8073578357445836,1.1897129768525142e-11,0.000694215532069516,0.8982175989730927,,0.00013629613198921282,0.8811993225632073,8.906156984611965e-12,0.0010285615343613864,0.673000264641747,2.551455686462873e-14,0.0031032409168421653,0.7753160686336873,0.8164641011431211,0.8930094028114933,0.8710153692064719,0.8681392808462138,5.665153244244591e-05,5.430072800266617e-05,0.00021722062527284995,0.00025924830391251593,0.8145084651594132,0.8850320461701331
pctFirstFixa_dEY,0.10345725918035242,0.7632318846608231,0.8645374461335212,0.853920829116405,0.8387835641330667,0.00036197624366651835,2.480357097491633e-09,0.4633687801879612,0.00023165223860548755,1.4990007708704877e-13,0.32695842179077705,0.0011215977087718938,1.7628036875420283e-12,0.18039615885009638,0.000672476247792515,7.051110587999323e-12,0.3255125216210717,0.0009096247712202139,2.170804101062055e-12,0.8349639906855156,0.0017670789599147476,1.5975215437873203e-17,0.7565001374339084,0.01714895503651189,1.0639121304053915e-15,0.40503154272307945,0.0029156862041498748,1.752352347354247e-16,0.6049020192723411,0.054206665253002974,0.045650030151879364,0.07050052598405909,0.015116073624921544,0.0245482762385757,0.0388814168810518,0.03595447763130267,0.4151174207819009,0.9429337054350594,0.002398396005211548,2.569805416423217e-12,0.3054456861864425,0.00013629613198921282,,0.30738855307493385,0.00041561597496688786,1.6791761378057955e-11,0.570100048686063,0.00029888764644640906,5.0683469055370555e-12,0.17292857354833688,0.7928530330639705,0.7396425899003947,0.8853726849836611,0.5454366616591911,0.014906597878594241,0.020563193586943838,0.02540231387314193,0.006015950791719831,0.657513426381546,0.7183193223088336
